"","DateTime","Speed","Heading","Velocity_N","Velocity_E"
"1",2025-08-03 10:32:00,1.3125,197.750714285714,-0.6325,0.0221428571428571
"2",2025-08-03 10:33:00,1.3875,204.455666666667,-0.598,-0.0506666666666667
"3",2025-08-03 10:34:00,1.531,193.827333333333,-0.688333333333333,0.0318333333333333
"4",2025-08-03 10:35:00,1.64433333333333,194.735666666667,-0.579,-0.0673333333333333
"5",2025-08-03 10:36:00,1.40166666666667,178.781166666667,-0.735833333333333,0.00466666666666666
"6",2025-08-03 10:37:00,1.26816666666667,186.800833333333,-0.456,0.234
"7",2025-08-03 10:38:00,1.36416666666667,190.727,-0.393833333333333,0.2035
"8",2025-08-03 10:39:00,0.997666666666667,183.624666666667,-0.353333333333333,0.0695
"9",2025-08-03 10:40:00,1.53233333333333,209.446333333333,-0.114833333333333,-0.00733333333333333
"10",2025-08-03 10:41:00,1.9315,223.639666666667,0.327833333333333,-0.560166666666667
"11",2025-08-03 10:42:00,1.2915,192.383666666667,-0.159,0.0403333333333333
"12",2025-08-03 10:43:00,1.467,191.816,-0.0563333333333333,-0.275833333333333
"13",2025-08-03 10:44:00,1.81133333333333,206.917833333333,-0.129333333333333,-0.288333333333333
"14",2025-08-03 10:45:00,1.941,208.328166666667,0.131,-0.3865
"15",2025-08-03 10:46:00,1.50616666666667,206.307,0.0625,-0.404333333333333
"16",2025-08-03 10:47:00,1.22866666666667,230.407166666667,0.2,-0.501333333333333
"17",2025-08-03 10:48:00,1.551,211.236666666667,-0.00316666666666667,-0.2675
"18",2025-08-03 10:49:00,1.50866666666667,202.441833333333,-0.0348333333333333,-0.314833333333333
"19",2025-08-03 10:50:00,1.2485,202.192666666667,-0.1835,-0.0523333333333333
"20",2025-08-03 10:51:00,1.60983333333333,208.121,-0.3215,-0.105
"21",2025-08-03 10:52:00,1.63483333333333,191.658333333333,-0.511333333333333,0.106666666666667
"22",2025-08-03 10:53:00,1.58333333333333,189.098333333333,-0.5375,0.00783333333333332
"23",2025-08-03 10:54:00,0.913333333333333,189.876333333333,-0.378,0.0663333333333333
"24",2025-08-03 10:55:00,0.858666666666667,189.456,-0.315,0.102166666666667
"25",2025-08-03 10:56:00,1.6985,204.7795,-0.156666666666667,-0.0765
"26",2025-08-03 10:57:00,1.28033333333333,183.6025,-0.1115,0.009
"27",2025-08-03 10:58:00,1.333,199.653833333333,-0.203833333333333,0.0963333333333333
"28",2025-08-03 10:59:00,1.47983333333333,189.304666666667,-0.362833333333333,0.270333333333333
"29",2025-08-03 11:00:00,1.81733333333333,166.235,-0.701166666666667,0.583
"30",2025-08-03 11:01:00,1.58216666666667,159.013666666667,-0.910333333333333,0.489666666666667
"31",2025-08-03 11:02:00,1.581,157.435666666667,-0.459,0.533666666666667
"32",2025-08-03 11:03:00,1.68133333333333,193.946166666667,-0.539333333333333,0.283166666666667
"33",2025-08-03 11:04:00,1.78,174.028333333333,-0.810833333333333,0.294833333333333
"34",2025-08-03 11:05:00,1.51966666666667,198.066333333333,-0.617833333333333,0.0573333333333333
"35",2025-08-03 11:06:00,1.77116666666667,174.842333333333,-1.043,0.263666666666667
"36",2025-08-03 11:07:00,2.06833333333333,157.408333333333,-1.09883333333333,0.651333333333333
"37",2025-08-03 11:08:00,1.33333333333333,184.630833333333,-0.868,0.1525
"38",2025-08-03 11:09:00,1.521,185.4125,-0.5455,-0.1025
"39",2025-08-03 11:10:00,1.262,197.7895,-0.558833333333333,-0.0806666666666667
"40",2025-08-03 11:11:00,1.44533333333333,199.009833333333,-0.367166666666667,0.0673333333333333
"41",2025-08-03 11:12:00,1.36916666666667,217.811166666667,-0.277833333333333,0.0803333333333333
"42",2025-08-03 11:13:00,1.38633333333333,194.033333333333,-0.215833333333333,0.296
"43",2025-08-03 11:14:00,1.416,185.070666666667,-0.155333333333333,0.145333333333333
"44",2025-08-03 11:15:00,1.3585,199.644833333333,0.0961666666666667,0.0626666666666667
"45",2025-08-03 11:16:00,1.1605,212.408,-0.0158333333333333,-0.1525
"46",2025-08-03 11:17:00,1.469,204.778166666667,-0.332333333333333,-0.154
"47",2025-08-03 11:18:00,1.4745,212.102333333333,-0.440833333333333,-0.146
"48",2025-08-03 11:19:00,1.24366666666667,185.262833333333,-0.237833333333333,0.0198333333333333
"49",2025-08-03 11:20:00,1.30466666666667,190.4705,-0.261666666666667,0.156
"50",2025-08-03 11:21:00,1.51883333333333,175.553666666667,-0.453333333333333,0.242
"51",2025-08-03 11:22:00,1.22783333333333,167.877666666667,-0.6715,0.357
"52",2025-08-03 11:23:00,1.22266666666667,184.157666666667,-0.611333333333333,0.219166666666667
"53",2025-08-03 11:24:00,1.30066666666667,194.226833333333,-0.618,0.0108333333333333
