"","DateTime","Speed","Heading","Velocity_N","Velocity_E"
"53",2025-08-03 12:58:00,8.53333333333333,265.476666666667,-0.44,-8.41
"54",2025-08-03 12:59:00,8.44333333333333,237.14,-3.12,-6.59333333333333
"55",2025-08-03 13:00:00,7.74333333333333,201.826666666667,-7.14333333333333,-2.91
"56",2025-08-03 13:01:00,3.5,237.213333333333,-1.96,-2.83666666666667
"57",2025-08-03 13:02:00,4.30666666666667,221.516666666667,-3.02,-2.88666666666667
"58",2025-08-03 13:03:00,3.77333333333333,234.74,-1.95333333333333,-3.06333333333333
"59",2025-08-03 13:04:00,6.38333333333333,242.7,-2.80666666666667,-5.68333333333333
"60",2025-08-03 13:05:00,4.72333333333333,214.676666666667,-3.70666666666667,-2.78666666666667
"61",2025-08-03 13:06:00,8.53,242.933333333333,-3.98,-7.51333333333333
"62",2025-08-03 13:07:00,7.55,278.42,1.10333333333333,-7.46666666666667
"63",2025-08-03 13:08:00,9.16333333333333,285.586666666667,2.52,-8.71333333333333
"64",2025-08-03 13:09:00,11.87,266.216666666667,-0.956666666666667,-11.6066666666667
"65",2025-08-03 13:10:00,11.45,261.806666666667,-1.74666666666667,-11.2166666666667
"66",2025-08-03 13:11:00,9.83666666666667,252.756666666667,-2.64,-9.31
"67",2025-08-03 13:12:00,4.56,228.64,-2.80333333333333,-3.29
"68",2025-08-03 13:13:00,4.51666666666667,271.206666666667,0.193333333333333,-4.46333333333333
"69",2025-08-03 13:14:00,4.70333333333333,249.183333333333,-1.77,-4.32333333333333
"70",2025-08-03 13:15:00,7.25,238.046666666667,-3.57666666666667,-6.11
"71",2025-08-03 13:16:00,4.42,221.613333333333,-3.22666666666667,-2.83333333333333
"72",2025-08-03 13:17:00,4.85333333333333,225.343333333333,-2.99333333333333,-3.62333333333333
"73",2025-08-03 13:18:00,6.1,265.296666666667,-0.553333333333333,-5.92333333333333
"74",2025-08-03 13:19:00,5.21,259.863333333333,-0.933333333333333,-5.12
"75",2025-08-03 13:20:00,2.87333333333333,222.883333333333,-2.06,-1.94666666666667
"76",2025-08-03 13:21:00,2.62,227.503333333333,-1.55333333333333,-1.96333333333333
"77",2025-08-03 13:22:00,2.84333333333333,191.956666666667,-2.58333333333333,-0.723333333333333
"78",2025-08-03 13:23:00,3.72,181.983333333333,-3.48,0.0933333333333333
"79",2025-08-03 13:24:00,2.78333333333333,197.353333333333,-2.67333333333333,-0.57
"80",2025-08-03 13:25:00,2.02666666666667,228.976666666667,-1.23,-1.46666666666667
"81",2025-08-03 13:26:00,4.38333333333333,266.56,-0.413333333333333,-4.24666666666667
"82",2025-08-03 13:27:00,4.99333333333333,248.23,-1.86666666666667,-4.62666666666667
"83",2025-08-03 13:28:00,4.59333333333333,263.893333333333,-0.776666666666667,-4.42666666666667
"84",2025-08-03 13:29:00,2.44333333333333,199.896666666667,-1.78333333333333,-0.0366666666666667
"85",2025-08-03 13:30:00,3.93666666666667,182.336666666667,-3.75333333333333,0.05
"86",2025-08-03 13:31:00,1.58666666666667,188.873333333333,-1.51333333333333,-0.216666666666667
"87",2025-08-03 13:32:00,1.55,172.763333333333,-1.49666666666667,0.183333333333333
"88",2025-08-03 13:33:00,1.67333333333333,267.36,-0.6,-0.61
"89",2025-08-03 13:34:00,2.37333333333333,172.086666666667,-2.25333333333333,0.53
"90",2025-08-03 13:35:00,3.35,161.31,-3.04,0.82
"91",2025-08-03 13:36:00,3.43333333333333,163.483333333333,-3.22,0.986666666666667
"92",2025-08-03 13:37:00,2.34,178.756666666667,-2.29666666666667,0.0133333333333333
"93",2025-08-03 13:38:00,2.72666666666667,157.01,-2.48333333333333,1.07
"94",2025-08-03 13:39:00,2.66666666666667,169.593333333333,-2.43333333333333,0.53
"95",2025-08-03 13:40:00,1.33,142.423333333333,-0.996666666666667,0.576666666666667
"96",2025-08-03 13:41:00,1.27,149.263333333333,-0.533333333333333,0.2
"97",2025-08-03 13:42:00,0.71,126.083333333333,0.563333333333333,0.17
"98",2025-08-03 13:43:00,1.13,223.61,0.64,-0.513333333333333
"99",2025-08-03 13:44:00,2.19666666666667,277.456666666667,0.346666666666667,-2.05
"100",2025-08-03 13:45:00,3.44666666666667,255.736666666667,-1.08333333333333,-2.96
"101",2025-08-03 13:46:00,2.44666666666667,178.78,-2.43666666666667,0.0133333333333333
"102",2025-08-03 13:47:00,2.07,206.06,-1.86666666666667,-0.89
"103",2025-08-03 13:48:00,3.88666666666667,210.796666666667,-3.16,-2.09666666666667
"104",2025-08-03 13:49:00,3.29,239.246666666667,-1.51666666666667,-2.87333333333333
"105",2025-08-03 13:50:00,2.82,213.77,-1.96333333333333,-1.58666666666667
"106",2025-08-03 13:51:00,2.70333333333333,189.246666666667,-2.59666666666667,-0.49
"107",2025-08-03 13:52:00,3.82,208.526666666667,-3.32666666666667,-1.71666666666667
"108",2025-08-03 13:53:00,3.54333333333333,180.673333333333,-3.53,-0.06
"109",2025-08-03 13:54:00,3.88333333333333,195.526666666667,-3.67,-1.02
"110",2025-08-03 13:55:00,4.45333333333333,199.763333333333,-4.25333333333333,-1.04666666666667
"111",2025-08-03 13:56:00,9.70666666666667,234.043333333333,-5.47666666666667,-7.74666666666667
"112",2025-08-03 13:57:00,7.23,230.153333333333,-4.77333333333333,-5.41
"113",2025-08-03 13:58:00,8.01666666666667,219.923333333333,-6.12333333333333,-5.15
"114",2025-08-03 13:59:00,11.54,225.57,-8.16333333333333,-7.76333333333333
"115",2025-08-03 14:00:00,12.4033333333333,225.873333333333,-8.64666666666667,-8.89
"116",2025-08-03 14:01:00,18.8666666666667,236.423333333333,-10.4833333333333,-15.6433333333333
"117",2025-08-03 14:02:00,13.07,231.083333333333,-8.24666666666667,-10.0266666666667
"118",2025-08-03 14:03:00,10.07,244.176666666667,-4.31333333333333,-9.06333333333333
"119",2025-08-03 14:04:00,5.88666666666667,263.426666666667,-0.783333333333333,-5.77
"120",2025-08-03 14:05:00,4.5,249.643333333333,-0.63,-3.96333333333333
"121",2025-08-03 14:06:00,5.4,217.9,-4.2,-3.37666666666667
"122",2025-08-03 14:07:00,8.07333333333333,214.063333333333,-6.74333333333333,-4.41
"123",2025-08-03 14:08:00,9.19666666666667,223.113333333333,-6.49666666666667,-6.31333333333333
"124",2025-08-03 14:09:00,8.43333333333333,222.98,-6.17666666666667,-5.74
"125",2025-08-03 14:10:00,10.11,238.48,-5.24333333333333,-8.55333333333333
"126",2025-08-03 14:11:00,7.53333333333333,239.73,-3.31,-6.47666666666667
"127",2025-08-03 14:12:00,7.37666666666667,219.363333333333,-5.52666666666667,-4.67
"128",2025-08-03 14:13:00,5.88,227.766666666667,-4,-4.24666666666667
"129",2025-08-03 14:14:00,5.33666666666667,214.846666666667,-4.31666666666667,-3.06333333333333
"130",2025-08-03 14:15:00,3.97,240.123333333333,-2.04333333333333,-3.34333333333333
"131",2025-08-03 14:16:00,4.72333333333333,227.703333333333,-3.21,-3.43666666666667
"132",2025-08-03 14:17:00,4.84666666666667,255.083333333333,-1.28666666666667,-4.61
"133",2025-08-03 14:18:00,6.11,243.893333333333,-3.02,-5.16
"134",2025-08-03 14:19:00,4.62,247.263333333333,-1.97666666666667,-4.07666666666667
"135",2025-08-03 14:20:00,5.17333333333333,235.66,-3.18,-3.84
"136",2025-08-03 14:21:00,7.02666666666667,214.416666666667,-5.78,-3.95666666666667
"137",2025-08-03 14:22:00,9.37333333333333,230.906666666667,-6.01666666666667,-7.11666666666667
"138",2025-08-03 14:23:00,5.01,222.1,-3.52666666666667,-3.38
"139",2025-08-03 14:24:00,6.71333333333333,202.04,-6.26333333333333,-2.28666666666667
"140",2025-08-03 14:25:00,8.27,209.946666666667,-7.08,-4.16666666666667
"141",2025-08-03 14:26:00,6.45333333333333,205.993333333333,-5.74333333333333,-2.89666666666667
"142",2025-08-03 14:27:00,5.29666666666667,229.8,-3.32666666666667,-4.09
"143",2025-08-03 14:28:00,5.22333333333333,234.006666666667,-3.15666666666667,-4.07333333333333
"144",2025-08-03 14:29:00,5.39,247.683333333333,-1.94,-5.01333333333333
"145",2025-08-03 14:30:00,4.14333333333333,228.793333333333,-2.58666666666667,-3.15666666666667
"146",2025-08-03 14:31:00,2.97333333333333,224.363333333333,-2.12333333333333,-1.97333333333333
"147",2025-08-03 14:32:00,4.09333333333333,220.023333333333,-3.21333333333333,-2.45
"148",2025-08-03 14:33:00,3.23333333333333,223.57,-2.20666666666667,-1.91666666666667
"149",2025-08-03 14:34:00,3.90666666666667,211.073333333333,-3.30666666666667,-1.89
"150",2025-08-03 14:35:00,3.80333333333333,226.93,-2.50333333333333,-2.73333333333333
"151",2025-08-03 14:36:00,4.36666666666667,234.226666666667,-2.55,-3.42666666666667
"152",2025-08-03 14:37:00,3.44333333333333,223.516666666667,-2.13,-2.34666666666667
"153",2025-08-03 14:38:00,2.98666666666667,220.283333333333,-2.24333333333333,-1.94
"154",2025-08-03 14:39:00,3.04,211.92,-2.54333333333333,-1.53
"155",2025-08-03 14:40:00,3.77,225.543333333333,-2.61666666666667,-2.69
"156",2025-08-03 14:41:00,2.42,235.47,-1.03666666666667,-1.91666666666667
"157",2025-08-03 14:42:00,3.47,216.653333333333,-2.81,-1.92666666666667
"158",2025-08-03 14:43:00,4.55333333333333,205.603333333333,-4.08666666666667,-1.89333333333333
"159",2025-08-03 14:44:00,5.47666666666667,197.723333333333,-5.17333333333333,-1.72666666666667
"160",2025-08-03 14:45:00,5.69,204.266666666667,-5.19,-2.24666666666667
"161",2025-08-03 14:46:00,7.55666666666667,195.27,-7.29666666666667,-1.97666666666667
"162",2025-08-03 14:47:00,4.96666666666667,234.28,-2.97666666666667,-3.83333333333333
"163",2025-08-03 14:48:00,2.18,208.413333333333,-1.91666666666667,-1.03
"164",2025-08-03 14:49:00,5.80666666666667,225.3,-3.71666666666667,-4.20666666666667
"165",2025-08-03 14:50:00,4.26666666666667,222.2,-3.17,-2.83
"166",2025-08-03 14:51:00,8.59333333333333,242.543333333333,-4,-7.58333333333333
"167",2025-08-03 14:52:00,7.93666666666667,245.056666666667,-3.55666666666667,-7.02
"168",2025-08-03 14:53:00,9.39333333333333,249.026666666667,-3.12666666666667,-8.78333333333333
"169",2025-08-03 14:54:00,9.95333333333333,278.01,1.42333333333333,-9.78666666666667
"170",2025-08-03 14:55:00,7.13333333333333,261.283333333333,-1.25666666666667,-6.95
"171",2025-08-03 14:56:00,6.42333333333333,267.27,-0.166666666666667,-6.31333333333333
"172",2025-08-03 14:57:00,5.52,266.55,-0.203333333333333,-5.39333333333333
"173",2025-08-03 14:58:00,7.89333333333333,263.15,-0.933333333333333,-7.77
"174",2025-08-03 14:59:00,5.92,261.713333333333,-0.63,-5.82
"175",2025-08-03 15:00:00,6.69,256.183333333333,-1.51666666666667,-6.47666666666667
"176",2025-08-03 15:01:00,5.53333333333333,264.456666666667,-0.366666666666667,-5.42
"177",2025-08-03 15:02:00,6.84,259.863333333333,-1.08,-6.55666666666667
"178",2025-08-03 15:03:00,4.67333333333333,258.763333333333,-0.57,-4.32666666666667
"179",2025-08-03 15:04:00,5.28333333333333,260.97,-0.836666666666667,-5.1
"180",2025-08-03 15:05:00,9.31666666666667,264.38,-0.936666666666667,-9.17666666666667
"181",2025-08-03 15:06:00,6.09666666666667,259.576666666667,-1.09333333333333,-5.91
"182",2025-08-03 15:07:00,6.34666666666667,255.9,-1.51666666666667,-6.16
"183",2025-08-03 15:08:00,6.90666666666667,256.876666666667,-1.57,-6.72333333333333
"184",2025-08-03 15:09:00,5.96,247.266666666667,-2.30333333333333,-5.49666666666667
"185",2025-08-03 15:10:00,9.23666666666667,264.883333333333,-1.14333333333333,-9.08
"186",2025-08-03 15:11:00,8.11333333333333,260.666666666667,-1.16666666666667,-7.95
"187",2025-08-03 15:12:00,4.52333333333333,257.93,-1.07666666666667,-4.32333333333333
"188",2025-08-03 15:13:00,8.04666666666667,261.96,-1.34,-7.85
"189",2025-08-03 15:14:00,7.37333333333333,244.663333333333,-3.02333333333333,-6.69333333333333
"190",2025-08-03 15:15:00,5.8,240.903333333333,-2.62666666666667,-5.12666666666667
"191",2025-08-03 15:16:00,6.90666666666667,256.706666666667,-1.59333333333333,-6.67333333333333
"192",2025-08-03 15:17:00,8.92333333333333,256.713333333333,-2.15666666666667,-8.52666666666667
"193",2025-08-03 15:18:00,6.68333333333333,266.793333333333,-0.296666666666667,-6.58
"194",2025-08-03 15:19:00,6.43666666666667,260.673333333333,-1.47666666666667,-6.01666666666667
"195",2025-08-03 15:20:00,11.1166666666667,260.556666666667,-1.79666666666667,-10.9666666666667
"196",2025-08-03 15:21:00,8.73333333333333,241.213333333333,-4.10666666666667,-7.67333333333333
"197",2025-08-03 15:22:00,4.58,219.38,-3.55,-2.89333333333333
"198",2025-08-03 15:23:00,5.55666666666667,231.226666666667,-3.43333333333333,-4.28
"199",2025-08-03 15:24:00,3.52,235.98,-1.99333333333333,-2.83
"200",2025-08-03 15:25:00,3.95666666666667,207.246666666667,-3.32666666666667,-2.05333333333333
"201",2025-08-03 15:26:00,4.28666666666667,243.64,-1.84333333333333,-3.80333333333333
"202",2025-08-03 15:27:00,5.38,238.803333333333,-2.67333333333333,-4.49666666666667
"203",2025-08-03 15:28:00,1.74333333333333,226.57,-1.28666666666667,-1.05
"204",2025-08-03 15:29:00,2.66333333333333,188.14,-2.60666666666667,-0.426666666666667
"205",2025-08-03 15:30:00,2.86333333333333,224.53,-2.04,-1.82666666666667
"206",2025-08-03 15:31:00,2.55333333333333,201.92,-2.35333333333333,-0.956666666666667
"207",2025-08-03 15:32:00,1.83333333333333,230.373333333333,-1.11333333333333,-1.30666666666667
"208",2025-08-03 15:33:00,3.12,233.21,-1.79333333333333,-2.50333333333333
"209",2025-08-03 15:34:00,2.48,208.59,-2.02333333333333,-1.27
"210",2025-08-03 15:35:00,2.25666666666667,208.18,-1.79333333333333,-1.03333333333333
"211",2025-08-03 15:36:00,1.55,190.816666666667,-1.44666666666667,-0.25
"212",2025-08-03 15:37:00,0.956666666666667,243.53,-0.463333333333333,-0.783333333333333
"213",2025-08-03 15:38:00,1.12,157.796666666667,-1.04,0.276666666666667
"214",2025-08-03 15:39:00,1.63666666666667,147.576666666667,-1.35333333333333,0.866666666666667
"215",2025-08-03 15:40:00,2.94666666666667,104.546666666667,-0.613333333333333,2.65
"216",2025-08-03 15:41:00,3.98666666666667,97.4166666666667,-0.366666666666667,3.86333333333333
"217",2025-08-03 15:42:00,2.58333333333333,53.8766666666667,1.41333333333333,1.89666666666667
"218",2025-08-03 15:43:00,2.51333333333333,66.7733333333333,1.16666666666667,1.92333333333333
"219",2025-08-03 15:44:00,2.59666666666667,93.53,-0.226666666666667,2.51666666666667
"220",2025-08-03 15:45:00,2.10333333333333,75.5866666666667,0.386666666666667,1.91333333333333
"221",2025-08-03 15:46:00,2.59666666666667,35.31,1.95333333333333,1.57666666666667
"222",2025-08-03 15:47:00,4.08666666666667,58.2033333333333,2.19666666666667,3.43
"223",2025-08-03 15:48:00,4.65333333333333,71.09,1.50333333333333,4.39
"224",2025-08-03 15:49:00,4.07666666666667,68.12,1.69,3.62666666666667
"225",2025-08-03 15:50:00,5.27666666666667,66.1666666666667,1.93666666666667,4.78666666666667
"226",2025-08-03 15:51:00,3.64666666666667,69.3333333333333,1.32,3.38666666666667
"227",2025-08-03 15:52:00,2.82666666666667,55.3,1.57,2.34
"228",2025-08-03 15:53:00,2.82,75.0566666666667,0.7,2.73
"229",2025-08-03 15:54:00,3.97333333333333,69.1566666666667,1.44666666666667,3.65666666666667
"230",2025-08-03 15:55:00,3.93333333333333,76.9133333333333,0.88,3.8
"231",2025-08-03 15:56:00,2.98,56.43,1.48,2.49666666666667
"232",2025-08-03 15:57:00,2.32666666666667,72.06,0.563333333333333,2.17333333333333
"233",2025-08-03 15:58:00,4.39333333333333,85.9466666666667,0.466666666666667,4.28666666666667
"234",2025-08-03 15:59:00,4.11666666666667,87.6566666666667,0.133333333333333,4.05
"235",2025-08-03 16:00:00,2.32333333333333,70.0033333333333,0.79,2.11666666666667
"236",2025-08-03 16:01:00,3.42333333333333,80.2666666666667,0.603333333333333,3.32
"237",2025-08-03 16:02:00,2.94333333333333,64.18,1.25,2.65
"238",2025-08-03 16:03:00,4.42666666666667,82.88,0.446666666666667,4.31333333333333
"239",2025-08-03 16:04:00,3.89,86.6566666666667,0.263333333333333,3.81333333333333
"240",2025-08-03 16:05:00,4.09,62.7066666666667,1.90333333333333,3.61333333333333
"241",2025-08-03 16:06:00,3.54,68.8166666666667,1.24,3.26333333333333
"242",2025-08-03 16:07:00,4.89666666666667,72.5833333333333,1.45333333333333,4.67333333333333
"243",2025-08-03 16:08:00,4.97333333333333,70.8233333333333,1.54,4.64
"244",2025-08-03 16:09:00,5.23666666666667,67.0233333333333,2.15666666666667,4.73
"245",2025-08-03 16:10:00,6.14666666666667,78.8566666666667,1.40666666666667,5.86
"246",2025-08-03 16:11:00,5.19666666666667,83.6966666666667,0.61,5.14666666666667
"247",2025-08-03 16:12:00,4.64,87.5233333333333,0.21,4.59666666666667
"248",2025-08-03 16:13:00,3.65666666666667,80.4966666666667,0.64,3.59333333333333
"249",2025-08-03 16:14:00,3.93,86.3666666666667,0.386666666666667,3.88
"250",2025-08-03 16:15:00,3.89666666666667,79.04,0.743333333333333,3.82
"251",2025-08-03 16:16:00,4.58333333333333,66.1933333333333,1.84,4.16
"252",2025-08-03 16:17:00,5.03666666666667,66.47,2.14666666666667,4.45666666666667
"253",2025-08-03 16:18:00,4.12666666666667,61.9166666666667,1.74,3.64
"254",2025-08-03 16:19:00,4.22,50.37,2.7,3.24666666666667
"255",2025-08-03 16:20:00,4.83666666666667,52.29,2.94,3.82666666666667
"256",2025-08-03 16:21:00,5.01333333333333,65.1766666666667,2.18333333333333,4.48
"257",2025-08-03 16:22:00,3.77666666666667,56.9533333333333,2.14666666666667,3.04333333333333
"258",2025-08-03 16:23:00,4.76333333333333,68.44,1.68666666666667,4.44666666666667
"259",2025-08-03 16:24:00,5.36666666666667,51.95,3.29333333333333,4.20333333333333
"260",2025-08-03 16:25:00,4.57666666666667,53.5466666666667,2.64,3.66
"261",2025-08-03 16:26:00,3.58,53.5533333333333,2.09666666666667,2.9
"262",2025-08-03 16:27:00,4.04333333333333,42.4066666666667,3.06666666666667,2.44
"263",2025-08-03 16:28:00,4.2,57.5266666666667,2.28,3.41333333333333
"264",2025-08-03 16:29:00,3.76333333333333,62.8866666666667,1.78,3.29333333333333
"265",2025-08-03 16:30:00,3.66,65.3133333333333,1.71,3.13333333333333
"266",2025-08-03 16:31:00,5.35333333333333,48.88,3.58333333333333,3.95666666666667
"267",2025-08-03 16:32:00,5.35333333333333,53.32,3.06666666666667,4.34
"268",2025-08-03 16:33:00,3.67666666666667,60.83,1.82,3.11
"269",2025-08-03 16:34:00,3.45333333333333,65.1133333333333,1.4,3.11
"270",2025-08-03 16:35:00,4.75,62.6733333333333,2.19333333333333,4.12666666666667
"271",2025-08-03 16:36:00,5.09333333333333,73.3833333333333,1.27333333333333,4.80666666666667
"272",2025-08-03 16:37:00,5.37333333333333,66.2666666666667,2.13666666666667,4.85666666666667
"273",2025-08-03 16:38:00,7.14666666666667,63.2266666666667,3.32666666666667,6.29
"274",2025-08-03 16:39:00,4.51666666666667,78.3366666666667,0.903333333333333,4.40333333333333
"275",2025-08-03 16:40:00,4.54,78.49,1.34666666666667,4.13333333333333
"276",2025-08-03 16:41:00,3.77666666666667,83.99,0.766666666666667,3.52333333333333
"277",2025-08-03 16:42:00,4.06666666666667,68.8633333333333,1.27,3.75333333333333
"278",2025-08-03 16:43:00,3.14666666666667,98.7233333333333,-0.493333333333333,3.1
"279",2025-08-03 16:44:00,4.82333333333333,80.95,0.813333333333333,4.45666666666667
"280",2025-08-03 16:45:00,4.90333333333333,78.0366666666667,1.01,4.79333333333333
"281",2025-08-03 16:46:00,3.00666666666667,82.0633333333333,0.61,2.91
"282",2025-08-03 16:47:00,3.17,82.8166666666667,0.4,3.14666666666667
"283",2025-08-03 16:48:00,3.19666666666667,92.0266666666667,-0.11,3.18666666666667
"284",2025-08-03 16:49:00,4.48666666666667,82.42,0.55,4.43
"285",2025-08-03 16:50:00,7.35333333333333,72.2166666666667,2.14666666666667,7.01
"286",2025-08-03 16:51:00,5.77333333333333,73.72,1.71,5.49
"287",2025-08-03 16:52:00,3.53333333333333,91.9533333333333,-0.236666666666667,3.46
"288",2025-08-03 16:53:00,4.33333333333333,78.9133333333333,0.736666666666667,4.24666666666667
"289",2025-08-03 16:54:00,3.32666666666667,102.72,-0.693333333333333,3.24333333333333
"290",2025-08-03 16:55:00,3.08666666666667,80.68,0.486666666666667,2.99333333333333
"291",2025-08-03 16:56:00,2.92666666666667,66.6333333333333,1.16666666666667,2.67333333333333
"292",2025-08-03 16:57:00,2.07,64.6366666666667,0.87,1.87333333333333
"293",2025-08-03 16:58:00,2.87666666666667,99.4733333333333,-0.473333333333333,2.82333333333333
"294",2025-08-03 16:59:00,2.36333333333333,103.016666666667,-0.526666666666667,2.25666666666667
"295",2025-08-03 17:00:00,3.29666666666667,80.3633333333333,0.406666666666667,3.21333333333333
"296",2025-08-03 17:01:00,1.73,100.53,-0.203333333333333,1.64
"297",2025-08-03 17:02:00,1.83666666666667,78.1833333333333,0.31,1.75666666666667
"298",2025-08-03 17:03:00,1.63333333333333,85.18,0.153333333333333,1.28666666666667
"299",2025-08-03 17:04:00,0.886666666666667,102.81,-0.17,0.84
"300",2025-08-03 17:05:00,0.996666666666667,153.046666666667,-0.846666666666667,0.43
"301",2025-08-03 17:06:00,1.42666666666667,146.44,-1.10666666666667,0.83
"302",2025-08-03 17:07:00,0.92,180.42,-0.916666666666667,-0.00333333333333334
"303",2025-08-03 17:08:00,1.51333333333333,154.483333333333,-1.07666666666667,0.883333333333333
"304",2025-08-03 17:09:00,1.71333333333333,117.476666666667,-0.776666666666667,1.50333333333333
"305",2025-08-03 17:10:00,1.39666666666667,188.156666666667,-0.89,0.11
"306",2025-08-03 17:11:00,1.45666666666667,160.09,-1.24,0.633333333333333
"307",2025-08-03 17:12:00,1.48,172.333333333333,-1.44,0.23
"308",2025-08-03 17:13:00,1.01333333333333,206.086666666667,-0.79,-0.133333333333333
"309",2025-08-03 17:14:00,1.28333333333333,172.39,-1.26333333333333,0.143333333333333
"310",2025-08-03 17:15:00,1.18,202.58,-0.586666666666667,-0.543333333333333
"311",2025-08-03 17:16:00,1.13,224.63,-0.743333333333333,-0.766666666666667
"312",2025-08-03 17:17:00,1.06,187.83,-0.973333333333333,-0.176666666666667
"313",2025-08-03 17:18:00,0.853333333333333,108.116666666667,-0.126666666666667,0.263333333333333
"314",2025-08-03 17:19:00,1.03,166.426666666667,-0.92,0.26
"315",2025-08-03 17:20:00,0.983333333333333,232.32,-0.193333333333333,-0.42
"316",2025-08-03 17:21:00,1.35333333333333,257.136666666667,0.37,-0.966666666666667
"317",2025-08-03 17:22:00,0.656666666666667,262.2,0,-0.613333333333333
"318",2025-08-03 17:23:00,1.17,260,-0.22,-0.966666666666667
"319",2025-08-03 17:24:00,0.783333333333333,141.25,-0.44,0.14
