frag_ID,temp_c_value,R,NP,GP,NPR,GPR
D03,26,0.5202258725248273,0.7452524080826242,1.2654782806074514,1.4325554483971914,2.432555448397191
B07,26,0.4389006032339506,0.8270980330161148,1.2659986362500657,1.8844768654264992,2.8844768654265
A07,26,0.5417051255140555,0.9441416630235556,1.4858467885376112,1.7429070144529364,2.742907014452937
E07,26,0.4801525132588706,1.0621391962764193,1.54229170953529,2.2120871326227443,3.2120871326227443
J07,26,0.4329951081479173,0.8096292461910461,1.2426243543389637,1.8698346262019783,2.8698346262019787
C07,26,0.5499763787252329,1.274610525577725,1.824586904302958,2.3175732174754327,3.3175732174754327
F07,26,0.6224399938871267,1.2454217281351243,1.867861722022251,2.000870349537612,3.000870349537612
D07,26,0.6069525769609525,1.006519094046816,1.6134716710077686,1.658315875494782,2.658315875494782
I07,26,0.5463739085094811,0.8312038018554324,1.3775777103649136,1.5213094712428215,2.5213094712428217
G07,26,0.39623092660774106,0.7809400562365006,1.1771709828442418,1.9709215101465622,2.9709215101465625
H07,26,0.306961258203909,0.7811916865607271,1.088152944764636,2.5449194831023108,3.5449194831023108
H08,26,0.3010855408119654,0.46062986769766434,0.7617154085096298,1.5298970068620394,2.52989700686204
A08,26,0.4581959530001128,1.1364578285757634,1.594653781575876,2.48028779201261,3.4802877920126094
C08,26,0.3164777173662842,0.6406224067991997,0.957100124165484,2.0242259459226246,3.0242259459226246
E08,26,0.4704705011860223,0.950004118076104,1.4204746192621265,2.0192639404196693,3.0192639404196697
D04,26,0.505522882089698,1.458852801757362,1.96437568384706,2.885829412363789,3.885829412363789
J08,26,0.2664128414964435,0.6693382272451772,0.9357510687416208,2.512409775315251,3.5124097753152514
F08,26,0.390122457353008,0.9015126718500336,1.2916351292030417,2.3108453637014974,3.3108453637014974
I08,26,0.565528340410501,1.3196997957118608,1.885228136122362,2.333569692995276,3.333569692995276
G08,26,0.4106516006323157,0.8362847906825848,1.2469363913149003,2.0364824814876767,3.0364824814876763
A01,27,0.5389298293301557,0.8480444586985465,1.3869742880287022,1.5735712008232952,2.573571200823295
G01,27,0.4506435279388093,1.012635798129594,1.4632793260684034,2.2470882978421356,3.247088297842136
C01,27,0.40870878739885314,0.796802164446516,1.205510951845369,1.9495596596236822,2.949559659623682
F01,27,0.3273062165150777,0.8881685139460556,1.2154747304611333,2.713570562156253,3.713570562156253
E01,27,0.46615689966643287,0.7030586422021625,1.1692155418685954,1.5082017293002614,2.5082017293002616
J01,27,0.38256199508615074,0.7436011383298466,1.1261631334159974,1.9437402248030204,2.9437402248030207
I01,27,0.49205058281650366,0.5310704252439572,1.023121008060461,1.0793004698909276,2.079300469890928
B01,27,0.4350392037176556,0.7432770195276758,1.1783162232453313,1.7085288249333717,2.708528824933371
H01,27,0.5164882724024149,0.4248899105886059,0.9413781829910208,0.8226516133895072,1.8226516133895072
D01,27,0.4501909154631607,0.8693738271332596,1.3195647425964203,1.931122546617449,2.931122546617449
G02,27,0.46514220150539826,1.1643362524535237,1.6294784539589218,2.503183432260577,3.5031834322605766
E02,27,0.439051684804527,0.7261254237122526,1.1651771085167797,1.6538495326251523,2.6538495326251526
F04,27,0.46272338204383856,0.9162493506081716,1.3789727326520105,1.9801233007960808,2.9801233007960817
D02,27,0.6060060498503248,0.9031381534523578,1.5091442033026827,1.490312107734602,2.490312107734602
A02,27,0.698458364547526,0.96326681281925,1.6617251773667758,1.3791327611106379,2.379132761110638
I02,27,0.5174510466947667,0.5638991729099162,1.081350219604683,1.0897633244957918,2.089763324495792
C02,27,0.609257362491746,0.9964371765455924,1.6056945390373385,1.6354946823627294,2.6354946823627294
J02,27,0.38268854246840384,0.7939787971334805,1.1766673396018843,2.0747388777625457,3.0747388777625457
B02,27,0.3715980437963943,0.6847219217271499,1.056319965523544,1.84264135174598,2.84264135174598
H02,27,0.22470888986469767,0.5046128180750611,0.7293217079397587,2.2456290820487785,3.245629082048778
E03,27,0.45010109065795106,0.6598771747681046,1.1099782654260557,1.4660643763460026,2.4660643763460026
I03,27,0.45434445408073054,0.42782853242581814,0.8821729865065486,0.9416391651383492,1.941639165138349
A03,27,0.6697317424800433,0.8579316407370329,1.5276633832170765,1.2810078816931654,2.281007881693166
H04,27,0.36017766809403384,0.6459027230773906,1.0060803911714244,1.7932892022299416,2.7932892022299414
F03,27,0.5571219334388908,1.054880172057755,1.6120021054966458,1.893445776845298,2.8934457768452977
J03,27,0.5461347596843218,0.9051338642271132,1.451268623911435,1.6573452763751952,2.6573452763751955
B03,27,0.4625223346711837,0.6755689743928509,1.1380913090640346,1.4606191393397818,2.460619139339782
C03,27,0.6469334582611387,1.382765545109557,2.0296990033706956,2.1374154133660457,3.1374154133660452
G05,27,0.5403790425844,1.2866182325053517,1.8269972750897516,2.3809550909894868,3.3809550909894868
D03,27,0.5770806392102705,0.7675743316156659,1.3446549708259363,1.3300989141934898,2.33009891419349
B07,27,0.5432556883694348,0.8343081672443776,1.3775638556138126,1.535755971094436,2.535755971094436
A07,27,0.6398794349146758,0.9800253277113454,1.6199047626260212,1.531578097742782,2.531578097742782
E07,27,0.5731105416276836,1.0329601406608953,1.6060706822885789,1.8023750491959176,2.8023750491959176
J07,27,0.5098805229181416,0.8390675373416941,1.3489480602598358,1.6456159818373797,2.64561598183738
C07,27,0.6318338603013438,1.2662063065098887,1.8980401668112328,2.0040178060510883,3.0040178060510887
F07,27,0.6922048822666952,1.270426327132326,1.9626312093990212,1.8353328034500218,2.835332803450022
D07,27,0.6821760646068215,1.0126629027480654,1.6948389673548867,1.4844597388970588,2.484459738897059
I07,27,0.6956568995137014,0.7377536718734203,1.4334105713871217,1.0605136991944546,2.0605136991944546
G07,27,0.43244577892324304,0.7890362580058234,1.2214820369290664,1.8245900329295928,2.8245900329295925
H07,27,0.36799930828647326,0.6844383721686679,1.0524376804551412,1.8598903768478254,2.859890376847826
H08,27,0.3498861648186518,0.481985669286602,0.8318718341052538,1.3775499512431941,2.377549951243194
A08,27,0.4914860175991099,1.1873433106536817,1.6788293282527915,2.4158231732691147,3.4158231732691147
C08,27,0.2569408096356468,0.5997516344203372,0.856692444055984,2.3342015434247716,3.3342015434247716
E08,27,0.5021940316162544,0.9546031020839932,1.4567971337002477,1.9008650879655253,2.900865087965525
D04,27,0.525916529901919,1.437537456363959,1.9634539862658775,2.7333947016878386,3.7333947016878377
J08,27,0.2655442114259243,0.7704084509806701,1.0359526624065944,2.901243626602577,3.901243626602577
F08,27,0.43150877401018106,0.8913502028015778,1.322858976811759,2.0656595102757915,3.0656595102757915
I08,27,0.584618826637638,1.274810360772174,1.859429187409812,2.1805838311846477,3.1805838311846477
G08,27,0.531839493281973,0.9714116065719955,1.5032510998539683,1.8265127333388314,2.826512733338831
A01,28,0.5803981399776131,0.8225562130254456,1.4029543530030586,1.4172275139564934,2.4172275139564934
G01,28,0.34735812133725763,1.0829733116700426,1.4303314330073005,3.117742885932297,4.117742885932298
C01,28,0.3893089256084687,0.8461282993637551,1.235437224972224,2.1734109949863147,3.1734109949863156
F01,28,0.29759911514225057,0.8893513149322175,1.186950430074468,2.988420562027253,3.9884205620272524
E01,28,0.5041674454897839,0.7320308458073672,1.2361982912971512,1.4519597652645357,2.451959765264536
J01,28,0.4347830339103565,0.7442378312105783,1.1790208651209348,1.7117453377079686,2.7117453377079688
I01,28,0.5394423835211183,0.599397475790317,1.1388398593114353,1.111142717184831,2.1111427171848307
B01,28,0.4024394924541789,0.7225557071063715,1.1249951995605505,1.7954393658038927,2.795439365803893
H01,28,0.5496360786415893,0.3980017891562273,0.9476378677978166,0.724118748063042,1.724118748063042
D01,28,0.4724010981709572,0.8658658816386314,1.3382669798095883,1.8329040406364239,2.832904040636423
G02,28,0.5217726073303534,1.0554362977271632,1.5772089050575169,2.022789780259445,3.022789780259446
E02,28,0.4796049394891764,0.7909540516163555,1.2705589911055315,1.6491782850668608,2.64917828506686
F04,28,0.47911227356351455,0.912167029264677,1.3912793028281916,1.9038690503171876,2.9038690503171876
D02,28,0.642962729199329,0.8574677702429931,1.500430499442322,1.3336197127799054,2.3336197127799054
A02,28,0.7027629492630432,0.7324299732660209,1.435192922529064,1.042214837925204,2.042214837925204
I02,28,0.5687726137258681,0.736988618655754,1.305761232381622,1.295752645029708,2.2957526450297077
C02,28,0.6577512952677761,1.0161146362591182,1.6738659315268944,1.5448310684746724,2.5448310684746724
J02,28,0.3973386517943951,0.7254180371299107,1.122756688924306,1.8256920988026153,2.8256920988026155
B02,28,0.3979138434145295,0.7315883446548238,1.1295021880693534,1.838559670045675,2.8385596700456754
H02,28,0.23995306113174877,0.5647260030863965,0.8046790642181453,2.3534853042626023,3.353485304262602
E03,28,0.45319134375783354,0.6765693244887427,1.1297606682465764,1.4928999280495372,2.492899928049537
I03,28,0.4493934077343816,0.4970597930693409,0.9464532008037224,1.1060682789613439,2.106068278961344
A03,28,0.6575634058269558,0.8340471289159038,1.4916105347428597,1.2683904267254669,2.2683904267254666
H04,28,0.367495897401393,0.6860324374406435,1.0535283348420363,1.8667757716253708,2.8667757716253703
F03,28,0.5610054860172248,1.0287155414390703,1.5897210274562954,1.8336996109294468,2.8336996109294472
J03,28,0.5180182777287746,0.8896470270311256,1.4076653047599,1.7174047041964209,2.7174047041964204
B03,28,0.5139642780388136,0.6906963334003834,1.2046606114391971,1.3438605811982585,2.3438605811982587
C03,28,0.7487687234501066,1.3690912411788092,2.1178599646289156,1.8284567694954437,2.8284567694954434
G05,28,0.5761080403074597,1.3364729371082718,1.9125809774157312,2.3198303852781113,3.319830385278111
D03,28,0.5937861853308929,0.7921677136128723,1.3859538989437652,1.334095897113924,2.334095897113924
B07,28,0.4689297476558519,0.9664789785111184,1.4354087261669704,2.0610314942536307,3.0610314942536307
A07,28,0.5781828342596435,1.0199731644282093,1.5981559986878526,1.7641014294972512,2.7641014294972512
E07,28,0.5117596497857965,1.1083108240207256,1.620070473806522,2.1656862249390376,3.1656862249390376
J07,28,0.4554405243960052,0.9404342190088316,1.3958747434048369,2.064889197675183,3.064889197675183
C07,28,0.5419121975011618,1.4167032665322643,1.958615464033426,2.614267169229434,3.6142671692294335
F07,28,0.4135478903859746,1.1164636629695308,1.5300115533555054,2.6997203683653357,3.6997203683653357
D07,28,0.6442648046243822,1.0260110057378866,1.6702758103622688,1.5925299634147627,2.592529963414763
I07,28,0.6166936442115386,0.7897137066605786,1.406407350872117,1.2805608004445244,2.2805608004445244
G07,28,0.40639577416858114,0.8074120266381027,1.213807800806684,1.9867628503026018,2.986762850302602
H07,28,0.3071165538872259,0.7042832444442158,1.0113997983314418,2.2932116016866697,3.29321160168667
H08,28,0.359584678785993,0.45530917080140626,0.8148938495873992,1.2662084834609535,2.2662084834609533
A08,28,0.5401354020749479,1.1515231869920093,1.691658589066957,2.1319157799477595,3.1319157799477595
C08,28,0.23872078720396944,0.6696983827540962,0.9084191699580656,2.805362660696523,3.805362660696523
E08,28,0.5399815314709053,0.9445051266489064,1.484486658119812,1.7491433902861122,2.749143390286113
D04,28,0.6203764432293746,1.4753187447800062,2.0956951880093806,2.378102458404485,3.3781024584044848
J08,28,0.2806517089043982,0.8078207681060326,1.0884724770104308,2.8783746632421554,3.878374663242155
F08,28,0.4793588553103456,0.9408869475664676,1.4202458028768132,1.9628028921199763,2.9628028921199765
I08,28,0.5899614904793082,1.470936887798851,2.060898378278159,2.4932761062146667,3.4932761062146667
G08,28,0.53698207078444,0.9909627222198524,1.5279447930042924,1.845429812530283,2.8454298125302833
A01,29,0.6397033542413336,0.7933945717770107,1.4330979260183443,1.2402538872380147,2.2402538872380147
G01,29,0.5084700225114653,0.9780933969327652,1.4865634194442308,1.9236009078798946,2.9236009078798952
C01,29,0.5001991052857744,0.8946959982550973,1.3948951035408717,1.7886797253344515,2.7886797253344513
F01,29,0.34465799781329925,0.8896653868856603,1.2343233846989596,2.581299121245377,3.581299121245377
E01,29,0.5229133243999975,0.7436771422051729,1.2665904666051704,1.422180517313237,2.4221805173132367
J01,29,0.4723570075796484,0.7363309664174746,1.208687973997123,1.5588441678687601,2.5588441678687603
I01,29,0.5804864078847464,0.525178240279445,1.1056646481641914,0.9047209945761855,1.9047209945761856
B01,29,0.5194369260725754,0.8282776272357654,1.3477145533083408,1.5945682443069882,2.594568244306988
H01,29,0.5910529147151707,0.3851265483867898,0.9761794631019604,0.6515940261835657,1.6515940261835653
D01,29,0.5229635525385153,0.8421777267129851,1.3651412792515003,1.6103946874021593,2.610394687402159
G02,29,0.5592256976821104,1.056995549672971,1.6162212473550814,1.8901054691406831,2.890105469140683
E02,29,0.4821459030331217,0.8563893262782878,1.3385352293114094,1.7762036779548387,2.7762036779548387
F04,29,0.5401416598427837,0.8866650697856019,1.4268067296283855,1.6415417208213101,2.64154172082131
D02,29,0.6756417833709522,0.9374078811311478,1.6130496645021,1.3874332585740579,2.387433258574058
A02,29,0.6802601584309138,0.6495714080844025,1.3298315665153164,0.9548867444812615,1.9548867444812617
I02,29,0.5628802711791813,0.7499996751919497,1.312879946371131,1.3324319817085981,2.332431981708598
C02,29,0.6135552643271932,0.9513665096294868,1.56492177395668,1.5505799802283948,2.550579980228395
J02,29,0.4187769262016071,0.6543343780273692,1.0731113042289762,1.5624890892684002,2.5624890892684
B02,29,0.4197414524065527,0.7370506858851893,1.156792138291742,1.755963538171821,2.7559635381718213
H02,29,0.23504379321644855,0.5175638014769883,0.7526075946934369,2.20198880555153,3.2019888055515295
E03,29,0.4653204007539096,0.8042906855208318,1.2696110862747414,1.7284664162966514,2.7284664162966514
I03,29,0.4629991971594195,0.5034410453719089,0.9664402425313284,1.0873475558070234,2.0873475558070234
A03,29,0.6816827994747006,0.9660219140838712,1.6477047135585718,1.4171135238094317,2.417113523809432
H04,29,0.3875888575044206,0.7004748235016904,1.088063681006111,1.8072625410644092,2.8072625410644094
F03,29,0.5539164116532602,1.239426189507402,1.793342601160662,2.2375689967519072,3.237568996751907
J03,29,0.5223877141906371,0.8624540084695886,1.3848417226602256,1.6509844796136413,2.650984479613641
B03,29,0.5107793406958843,0.7160609574887734,1.2268402981846576,1.4018988248687076,2.401898824868707
C03,29,0.7823105411904505,1.5100130738472606,2.292323615037711,1.9301965068110385,2.9301965068110385
G05,29,0.5440056264962974,1.3484557769948884,1.8924614034911855,2.478753364518862,3.4787533645188615
D03,29,0.5786807293037085,0.701881720615272,1.2805624499189805,1.212899765056638,2.212899765056638
B07,29,0.5261836173627679,0.8842769289436551,1.4104605463064228,1.680548196037822,2.6805481960378215
A07,29,0.6351389602214443,1.2290564433657067,1.864195403587151,1.935098490788835,2.935098490788835
E07,29,0.5372661894555318,1.0562577308361123,1.593523920291644,1.9659858587165684,2.9659858587165684
J07,29,0.48475733968947626,0.90703981710447,1.3917971567939462,1.8711213690658044,2.871121369065804
C07,29,0.6149286891894847,1.3168196140875816,1.9317483032770664,2.1414184071054385,3.1414184071054385
F07,29,0.7203832536793171,1.2968876176974378,2.017270871376754,1.8002745220320668,2.800274522032066
D07,29,0.6447525481102233,0.9849727567095686,1.629725304819792,1.5276756324523795,2.5276756324523797
I07,29,0.6834315357292343,0.7467695755463154,1.4302011112755495,1.092676495750958,2.0926764957509576
G07,29,0.38836487349318327,0.7784952006302078,1.1668600741233912,2.0045458633474285,3.0045458633474285
H07,29,0.3283850907919386,0.6839885609667754,1.012373651758714,2.0828855515859686,3.0828855515859686
H08,29,0.37592150932832097,0.43955989919961175,0.8154814085279327,1.1692863757250733,2.1692863757250733
A08,29,0.5928519868928693,1.1241663276838654,1.7170183145767348,1.896200658069156,2.896200658069156
C08,29,0.28097918526019583,0.6740714151541488,0.9550506004143446,2.399008362594321,3.399008362594321
E08,29,0.6180829797529608,0.9134001269622308,1.5314831067151915,1.4777953072373944,2.477795307237394
D04,29,0.6257462673114653,1.4020882387969968,2.027834506108462,2.2406657650889463,3.2406657650889463
J08,29,0.32214594675187325,0.7756692185678995,1.0978151653197727,2.4078192707026167,3.4078192707026167
F08,29,0.5577451272169447,0.9189752653993024,1.476720392616247,1.647661665794977,2.6476616657949767
I08,29,0.6761406695381361,1.3326103121720616,2.0087509817101976,1.970906901787689,2.970906901787689
G08,29,0.5934222303209616,1.0389175891259987,1.6323398194469605,1.7507223963687442,2.750722396368744
A01,30,0.6777715166848127,0.8602215524474749,1.5379930691322876,1.2691910640551567,2.269191064055157
G01,30,0.5730775293457591,0.9734766139068476,1.5465541432526069,1.6986822271991628,2.6986822271991633
C01,30,0.512113912195273,0.8549114327151912,1.367025344910464,1.6693774809796746,2.669377480979674
F01,30,0.3889118199691582,0.8689552613239299,1.257867081293088,2.2343246378905133,3.2343246378905133
E01,30,0.5560722209900961,0.714996428618194,1.27106864960829,1.2857977824267692,2.285797782426769
J01,30,0.5099650091026766,0.8059702458451062,1.315935254947783,1.5804422488971823,2.5804422488971825
I01,30,0.6242857496890495,0.5123422213225604,1.1366279710116098,0.8206854338381949,1.820685433838195
B01,30,0.5612783848890817,0.8691880571409181,1.4304664420299995,1.5485863709372751,2.5485863709372745
H01,30,0.6063168934468249,0.4126117220727218,1.0189286155195467,0.6805215664156793,1.6805215664156792
D01,30,0.6223021335103052,0.9082498769802072,1.5305520104905126,1.4594998603924387,2.459499860392439
G02,30,0.6294630343330638,0.9885520132995638,1.6180150476326276,1.5704687318882293,2.5704687318882296
E02,30,0.5452949602584597,0.828453502677186,1.3737484629356458,1.5192759204752495,2.5192759204752497
F04,30,0.6048452294079542,0.8970740698716602,1.5019192992796144,1.4831464749250827,2.483146474925083
D02,30,0.7659215379886479,0.7911015564557237,1.5570230944443717,1.0328754542315128,2.032875454231513
A02,30,0.7503418954086936,0.6367890320716595,1.387130927480353,0.848665169795451,1.8486651697954508
I02,30,0.6039468410835361,0.6685442589358044,1.2724911000193404,1.106958780902595,2.1069587809025947
C02,30,0.7004524309833047,0.9460693521682104,1.646521783151515,1.350654677349189,2.3506546773491888
J02,30,0.4703973081309686,0.6128479110442052,1.0832452191751738,1.302830395605868,2.302830395605868
B02,30,0.4739154100860068,0.6507197439648953,1.124635154050902,1.3730715020362005,2.3730715020362005
H02,30,0.29444733160095593,0.5319268505191989,0.8263741821201548,1.8065263068509736,2.8065263068509734
E03,30,0.5033749189651976,0.7149518446268857,1.2183267635920831,1.4203167811710462,2.4203167811710458
I03,30,0.5166777127555671,0.48272191988204866,0.9993996326376158,0.9342805156188682,1.9342805156188683
A03,30,0.6847951811583466,0.8291169194567284,1.5139121006150749,1.2107516849844917,2.2107516849844915
H04,30,0.4133398909509207,0.6618796507186878,1.0752195416696084,1.6012963307170327,2.6012963307170325
F03,30,0.6058378551765468,1.09142067809904,1.697258533275587,1.801506242591906,2.8015062425919064
J03,30,0.587243959392857,0.8857348441943705,1.4729788035872275,1.508291111431983,2.508291111431983
B03,30,0.5652538154677542,0.6905880977990274,1.2558419132667815,1.221730979785705,2.2217309797857046
C03,30,0.797769759337325,1.4994831992236493,2.297252958560974,1.879593932551679,2.879593932551679
G05,30,0.5333559775400963,1.2762318879388177,1.809587865478914,2.392833195242241,3.392833195242241
D03,30,0.586069759919975,0.7190299285909081,1.3050996885108832,1.2268674785218199,2.22686747852182
B07,30,0.5085825567880197,0.8980358790587618,1.4066184358467817,1.7657622485724942,2.7657622485724946
A07,30,0.625961315819597,1.1839926018529756,1.8099539176725727,1.8914788692696212,2.8914788692696214
E07,30,0.5343818549045348,1.0474323856072485,1.581814240511783,1.960082244548457,2.9600822445484565
J07,30,0.5009565611906995,0.932553794531718,1.4335103557224174,1.8615462233195945,2.861546223319594
C07,30,0.6173606232392002,1.404886782933536,2.0222474061727365,2.2756339326637036,3.275633932663704
F07,30,0.7589503039315495,1.310804624563357,2.0697549284949064,1.7271284005989143,2.727128400598914
D07,30,0.6739481989478808,1.0547994566510035,1.7287476555988843,1.5651046449826265,2.5651046449826262
I07,30,0.6429638422918895,0.7945528563559577,1.4375166986478471,1.2357660012788878,2.2357660012788876
G07,30,0.43060851356456215,0.8502151347293196,1.2808236482938815,1.9744503602385113,2.9744503602385106
H07,30,0.345842775313706,0.7030787527777259,1.048921528091432,2.032943299567208,3.032943299567208
H08,30,0.41348705904627014,0.36321816961080566,0.7767052286570758,0.878426934203425,1.878426934203425
A08,30,0.5910103025528074,1.145495895633078,1.7365061981858854,1.9381995384602062,2.9381995384602058
C08,30,0.31688125772392184,0.6299188157883446,0.9468000735122664,1.9878702208924965,2.9878702208924963
