R_26,frag_ID,R_29,R_32,NP_26,NP_29,NP_32,GP_26,GP_29,GP_32,NPR_26,NPR_29,NPR_32
0.4404972133485265,F04,0.5401416598427837,0.5791983506759144,0.8456164295701837,0.8866650697856019,0.7457293570700267,1.28611364291871,1.4268067296283855,1.3249277077459412,1.9196862180853849,1.6415417208213101,1.2875198214908132
0.5576157954870974,D02,0.6756417833709522,0.8298295653060459,0.9126160360802588,0.9374078811311478,0.7424580292411956,1.470231831567356,1.6130496645021,1.5722875945472414,1.6366394988561181,1.3874332585740579,0.894711468815133
0.5465852968181838,A02,0.6802601584309138,0.807239997522898,0.710260508191314,0.6495714080844025,0.6164352060047125,1.256845805009498,1.3298315665153164,1.4236752035276106,1.2994504468486923,0.9548867444812615,0.7636331300434934
0.5057231385348767,I02,0.5628802711791813,0.6235329485712878,0.7235472865258844,0.7499996751919497,0.6282389140721877,1.2292704250607611,1.312879946371131,1.2517718626434755,1.4307181763960077,1.3324319817085981,1.0075472603519713
0.5651432738486858,C02,0.6135552643271932,0.7271027975197213,0.9808224728163304,0.9513665096294868,0.9122959190892448,1.545965746665016,1.56492177395668,1.639398716608966,1.7355288794942654,1.5505799802283948,1.2547000536942652
0.3522388470466472,J02,0.4187769262016071,0.4939255349413527,0.7731561108123649,0.6543343780273692,0.4554925247691626,1.125394957859012,1.0731113042289762,0.9494180597105152,2.194976838287162,1.5624890892684002,0.9221886550636553
0.35905396124577316,B02,0.4197414524065527,0.49896790494978066,0.6426049573258675,0.7370506858851893,0.5701164278258384,1.001658918571641,1.156792138291742,1.069084332775619,1.789716941420967,1.755963538171821,1.142591381470154
0.19022817797087208,H02,0.23504379321644855,0.25857008762524497,0.4983785713095751,0.5175638014769883,0.4251890991130979,0.6886067492804472,0.7526075946934369,0.6837591867383428,2.619898779590305,2.20198880555153,1.6443862591304061
0.47545494037927616,E03,0.4653204007539096,0.5282805142225523,0.7050449723803395,0.8042906855208318,0.6220065909914171,1.1804999127596156,1.2696110862747414,1.1502871052139694,1.4828849434562958,1.7284664162966514,1.1774172513381407
0.4049217065594932,I03,0.4629991971594195,0.5680043893755576,0.4830276209709837,0.5034410453719089,0.4469068671104529,0.8879493275304768,0.9664402425313284,1.0149112564860103,1.192891398870993,1.0873475558070234,0.7868017844048094
0.705745518825277,A03,0.6816827994747006,0.6940051634325906,0.9721397625085466,0.9660219140838712,0.7670483190476024,1.6778852813338236,1.6477047135585718,1.4610534824801928,1.3774650161813091,1.4171135238094317,1.1052487207065378
0.3833323529818016,H04,0.3875888575044206,0.4018897359868004,0.6096028417863669,0.7004748235016904,0.5767602722373242,0.9929351947681684,1.088063681006111,0.9786500082241244,1.590272349945133,1.8072625410644092,1.4351206825950569
0.47650221613486526,F03,0.5539164116532602,0.6531141978236465,1.019321648568965,1.239426189507402,1.004045220446208,1.49582386470383,1.793342601160662,1.6571594182698546,2.1391750427462113,2.2375689967519072,1.5373195434917182
0.4854229410935374,J03,0.5223877141906371,0.6403607740674468,0.8891754282846236,0.8624540084695886,0.7562271692145119,1.374598369378161,1.3848417226602256,1.3965879432819588,1.831754029345074,1.6509844796136413,1.1809392452493683
0.4004676379601505,B03,0.5107793406958843,0.592276809760389,0.6125564783509977,0.7160609574887734,0.590423106729402,1.0130241163111482,1.2268402981846576,1.1826999164897911,1.5296029448750403,1.4018988248687076,0.9968702083207733
0.4089172063157436,C03,0.7823105411904505,0.8733148968096454,1.2126778213711875,1.5100130738472606,1.4231124701835225,1.621595027686931,2.292323615037711,2.296427366993168,2.9655827699136332,1.9301965068110385,1.6295524963359411
0.45074865390964286,G05,0.5440056264962974,0.6734719084808045,1.2355429999068468,1.3484557769948884,0.993455005711318,1.6862916538164896,1.8924614034911855,1.6669269141921226,2.7410908256523023,2.478753364518862,1.475124638757867
0.5202258725248273,D03,0.5786807293037085,0.6762213938392099,0.7452524080826242,0.701881720615272,0.6374808112206835,1.2654782806074514,1.2805624499189805,1.3137022050598932,1.4325554483971914,1.212899765056638,0.9427102085626441
0.4389006032339506,B07,0.5261836173627679,0.4892155638121165,0.8270980330161148,0.8842769289436551,0.8988992360126569,1.2659986362500657,1.4104605463064228,1.3881147998247734,1.8844768654264992,1.680548196037822,1.837429760018591
0.5417051255140555,A07,0.6351389602214443,0.5311495609056603,0.9441416630235556,1.2290564433657067,1.0910005917367915,1.4858467885376112,1.864195403587151,1.622150152642452,1.7429070144529364,1.935098490788835,2.054036512571962
0.4801525132588706,E07,0.5372661894555318,0.4703722619867987,1.0621391962764193,1.0562577308361123,1.0350813356907334,1.54229170953529,1.593523920291644,1.505453597677532,2.2120871326227443,1.9659858587165684,2.200557769539105
0.4329951081479173,J07,0.48475733968947626,0.4296522459016805,0.8096292461910461,0.90703981710447,0.8306309959655378,1.2426243543389637,1.3917971567939462,1.2602832418672183,1.8698346262019783,1.8711213690658044,1.9332634796830908
0.5499763787252329,C07,0.6149286891894847,0.5294192685638175,1.274610525577725,1.3168196140875816,1.4135936817554997,1.824586904302958,1.9317483032770664,1.9430129503193172,2.3175732174754327,2.1414184071054385,2.670083553230367
0.6224399938871267,F07,0.7203832536793171,0.679080558947065,1.2454217281351243,1.2968876176974378,1.1101781098420125,1.867861722022251,2.017270871376754,1.7892586687890777,2.000870349537612,1.8002745220320668,1.634825346146527
0.6069525769609525,D07,0.6447525481102233,0.4997081444162387,1.006519094046816,0.9849727567095686,0.9453046472004926,1.6134716710077686,1.629725304819792,1.4450127916167312,1.658315875494782,1.5276756324523795,1.8917135087017678
0.5463739085094811,I07,0.6834315357292343,0.529269604210276,0.8312038018554324,0.7467695755463154,0.7538106952260522,1.3775777103649136,1.4302011112755495,1.2830802994363282,1.5213094712428215,1.092676495750958,1.4242470930308084
0.39623092660774106,G07,0.38836487349318327,0.3983313630798411,0.7809400562365006,0.7784952006302078,0.6978451819934883,1.1771709828442418,1.1668600741233912,1.0961765450733294,1.9709215101465622,2.0045458633474285,1.751921256207016
0.306961258203909,H07,0.3283850907919386,0.30682591113081537,0.7811916865607271,0.6839885609667754,0.648072995038154,1.088152944764636,1.012373651758714,0.9548989061689692,2.5449194831023108,2.0828855515859686,2.1121846999481337
0.3010855408119654,H08,0.37592150932832097,0.449500906043187,0.46062986769766434,0.43955989919961175,0.4476059120753139,0.7617154085096298,0.8154814085279327,0.8971068181185009,1.5298970068620394,1.1692863757250733,0.9957842265890984
0.4581959530001128,A08,0.5928519868928693,0.5868892342657127,1.1364578285757634,1.1241663276838654,1.1507266002951928,1.594653781575876,1.7170183145767348,1.7376158345609056,2.48028779201261,1.896200658069156,1.9607219439540853
0.3164777173662842,C08,0.28097918526019583,0.23429636607658477,0.6406224067991997,0.6740714151541488,0.6735726426990397,0.957100124165484,0.9550506004143446,0.9078690087756244,2.0242259459226246,2.399008362594321,2.874874476195965
0.4704705011860223,E08,0.6180829797529608,0.7215643953506147,0.950004118076104,0.9134001269622308,0.9354214925799818,1.4204746192621265,1.5314831067151915,1.6569858879305963,2.0192639404196693,1.4777953072373944,1.2963797806645545
0.505522882089698,D04,0.6257462673114653,0.6801193945984116,1.458852801757362,1.4020882387969968,1.5307279955460742,1.96437568384706,2.027834506108462,2.210847390144486,2.885829412363789,2.2406657650889463,2.2506754074406587
0.2664128414964435,J08,0.32214594675187325,0.3056590541642826,0.6693382272451772,0.7756692185678995,0.7599690788245476,0.9357510687416208,1.0978151653197727,1.0656281329888302,2.512409775315251,2.4078192707026167,2.4863293544580785
0.390122457353008,F08,0.5577451272169447,0.5726106800918731,0.9015126718500336,0.9189752653993024,0.8452765269353866,1.2916351292030417,1.476720392616247,1.4178872070272597,2.3108453637014974,1.647661665794977,1.4761801627586921
0.565528340410501,I08,0.6761406695381361,0.8259554588678808,1.3196997957118608,1.3326103121720616,1.5234709636819237,1.885228136122362,2.0087509817101976,2.3494264225498043,2.333569692995276,1.970906901787689,1.8444953021681245
0.4106516006323157,G08,0.5934222303209616,0.5101902100123701,0.8362847906825848,1.0389175891259987,0.8911502618307389,1.2469363913149003,1.6323398194469605,1.4013404718431088,2.0364824814876767,1.7507223963687442,1.746702003178642
