start_time,stop_time,date,frag_ID,sample_ID,FileID_csv,light_dark,run_block,blank,chamber_channel,temp_c_level,temp_c_value,weight_g,volume_mL,SA_cm2,species
2025-08-01T12:43:00Z,2025-08-01T13:03:00Z,2025-08-01,D01,D01_TPC,D01_TPC_O2.csv,DARK,RUN1,0,12,6,30,1,460,28.54674986,Prus
2025-08-01T13:23:00Z,2025-08-01T13:43:00Z,2025-08-01,A01,A01_TPC,A01_TPC_O2.csv,LIGHT,RUN1,0,1,7,31,1,463,24.72486281,Pcyl
2025-08-01T13:23:00Z,2025-08-01T13:43:00Z,2025-08-01,G01,G01_TPC,G01_TPC_O2.csv,LIGHT,RUN1,0,2,7,31,1,460,20.38296944,Elam
2025-08-01T13:23:00Z,2025-08-01T13:43:00Z,2025-08-01,C01,C01_TPC,C01_TPC_O2.csv,LIGHT,RUN1,0,3,7,31,1,462,23.69761104,Fcom
2025-08-01T13:23:00Z,2025-08-01T13:43:00Z,2025-08-01,F01,F01_TPC,F01_TPC_O2.csv,LIGHT,RUN1,0,4,7,31,1,464,14.38535037,Prug
2025-08-01T13:23:00Z,2025-08-01T13:43:00Z,2025-08-01,E01,E01_TPC,E01_TPC_O2.csv,LIGHT,RUN1,0,5,7,31,1,460,33.93822657,Peyd
2025-08-01T13:23:00Z,2025-08-01T13:43:00Z,2025-08-01,BLANK1_Run1,BLANK1_Run1_TPC,BLANK1_Run1_TPC_O2.csv,LIGHT,RUN1,1,6,7,31,NA,475,NA,BLANK
2025-08-01T13:23:00Z,2025-08-01T13:43:00Z,2025-08-01,J01,J01_TPC,J01_TPC_O2.csv,LIGHT,RUN1,0,7,7,31,1,465,16.22929921,Ahya
2025-08-01T13:23:00Z,2025-08-01T13:43:00Z,2025-08-01,I01,I01_TPC,I01_TPC_O2.csv,LIGHT,RUN1,0,8,7,31,1,468,26.20193602,Tfro
2025-08-01T13:23:00Z,2025-08-01T13:43:00Z,2025-08-01,BLANK2_Run1,BLANK2_Run1_TPC,BLANK2_Run1_TPC_O2.csv,LIGHT,RUN1,1,9,7,31,NA,475,NA,BLANK
2025-08-01T13:23:00Z,2025-08-01T13:43:00Z,2025-08-01,B01,B01_TPC,B01_TPC_O2.csv,LIGHT,RUN1,0,10,7,31,1,462,19.26639142,Mvie
2025-08-01T13:23:00Z,2025-08-01T13:43:00Z,2025-08-01,H01,H01_TPC,H01_TPC_O2.csv,LIGHT,RUN1,0,11,7,31,1,461,32.84078989,Maeq
2025-08-01T13:23:00Z,2025-08-01T13:43:00Z,2025-08-01,D01,D01_TPC,D01_TPC_O2.csv,LIGHT,RUN1,0,12,7,31,1,460,28.54674986,Prus
2025-08-01T13:44:00Z,2025-08-01T14:05:00Z,2025-08-01,A01,A01_TPC,A01_TPC_O2.csv,DARK,RUN1,0,1,7,31,1,463,24.72486281,Pcyl
2025-08-01T13:44:00Z,2025-08-01T14:05:00Z,2025-08-01,G01,G01_TPC,G01_TPC_O2.csv,DARK,RUN1,0,2,7,31,1,460,20.38296944,Elam
2025-08-01T13:44:00Z,2025-08-01T14:05:00Z,2025-08-01,C01,C01_TPC,C01_TPC_O2.csv,DARK,RUN1,0,3,7,31,1,462,23.69761104,Fcom
2025-08-01T13:44:00Z,2025-08-01T14:05:00Z,2025-08-01,F01,F01_TPC,F01_TPC_O2.csv,DARK,RUN1,0,4,7,31,1,464,14.38535037,Prug
2025-08-01T13:44:00Z,2025-08-01T14:05:00Z,2025-08-01,E01,E01_TPC,E01_TPC_O2.csv,DARK,RUN1,0,5,7,31,1,460,33.93822657,Peyd
2025-08-01T13:44:00Z,2025-08-01T14:05:00Z,2025-08-01,BLANK1_Run1,BLANK1_Run1_TPC,BLANK1_Run1_TPC_O2.csv,DARK,RUN1,1,6,7,31,NA,475,NA,BLANK
2025-08-01T13:44:00Z,2025-08-01T14:05:00Z,2025-08-01,J01,J01_TPC,J01_TPC_O2.csv,DARK,RUN1,0,7,7,31,1,465,16.22929921,Ahya
2025-08-01T13:44:00Z,2025-08-01T14:05:00Z,2025-08-01,I01,I01_TPC,I01_TPC_O2.csv,DARK,RUN1,0,8,7,31,1,468,26.20193602,Tfro
2025-08-01T13:44:00Z,2025-08-01T14:05:00Z,2025-08-01,BLANK2_Run1,BLANK2_Run1_TPC,BLANK2_Run1_TPC_O2.csv,DARK,RUN1,1,9,7,31,NA,475,NA,BLANK
2025-08-01T13:44:00Z,2025-08-01T14:05:00Z,2025-08-01,B01,B01_TPC,B01_TPC_O2.csv,DARK,RUN1,0,10,7,31,1,462,19.26639142,Mvie
2025-08-01T13:44:00Z,2025-08-01T14:05:00Z,2025-08-01,H01,H01_TPC,H01_TPC_O2.csv,DARK,RUN1,0,11,7,31,1,461,32.84078989,Maeq
2025-08-01T13:44:00Z,2025-08-01T14:05:00Z,2025-08-01,D01,D01_TPC,D01_TPC_O2.csv,DARK,RUN1,0,12,7,31,1,460,28.54674986,Prus
2025-08-01T14:47:00Z,2025-08-01T15:08:00Z,2025-08-01,A01,A01_TPC,A01_TPC_O2.csv,LIGHT,RUN1,0,1,8,32,1,463,24.72486281,Pcyl
2025-08-01T14:47:00Z,2025-08-01T15:08:00Z,2025-08-01,G01,G01_TPC,G01_TPC_O2.csv,LIGHT,RUN1,0,2,8,32,1,460,20.38296944,Elam
2025-08-01T14:47:00Z,2025-08-01T15:08:00Z,2025-08-01,C01,C01_TPC,C01_TPC_O2.csv,LIGHT,RUN1,0,3,8,32,1,462,23.69761104,Fcom
2025-08-01T14:47:00Z,2025-08-01T15:08:00Z,2025-08-01,F01,F01_TPC,F01_TPC_O2.csv,LIGHT,RUN1,0,4,8,32,1,464,14.38535037,Prug
2025-08-01T14:47:00Z,2025-08-01T15:08:00Z,2025-08-01,E01,E01_TPC,E01_TPC_O2.csv,LIGHT,RUN1,0,5,8,32,1,460,33.93822657,Peyd
2025-08-01T14:47:00Z,2025-08-01T15:08:00Z,2025-08-01,BLANK1_Run1,BLANK1_Run1_TPC,BLANK1_Run1_TPC_O2.csv,LIGHT,RUN1,1,6,8,32,NA,475,NA,BLANK
2025-08-01T14:47:00Z,2025-08-01T15:08:00Z,2025-08-01,J01,J01_TPC,J01_TPC_O2.csv,LIGHT,RUN1,0,7,8,32,1,465,16.22929921,Ahya
2025-08-01T14:47:00Z,2025-08-01T15:08:00Z,2025-08-01,I01,I01_TPC,I01_TPC_O2.csv,LIGHT,RUN1,0,8,8,32,1,468,26.20193602,Tfro
2025-08-01T14:47:00Z,2025-08-01T15:08:00Z,2025-08-01,BLANK2_Run1,BLANK2_Run1_TPC,BLANK2_Run1_TPC_O2.csv,LIGHT,RUN1,1,9,8,32,NA,475,NA,BLANK
2025-08-01T14:47:00Z,2025-08-01T15:08:00Z,2025-08-01,B01,B01_TPC,B01_TPC_O2.csv,LIGHT,RUN1,0,10,8,32,1,462,19.26639142,Mvie
2025-08-01T14:47:00Z,2025-08-01T15:08:00Z,2025-08-01,H01,H01_TPC,H01_TPC_O2.csv,LIGHT,RUN1,0,11,8,32,1,461,32.84078989,Maeq
2025-08-01T14:47:00Z,2025-08-01T15:08:00Z,2025-08-01,D01,D01_TPC,D01_TPC_O2.csv,LIGHT,RUN1,0,12,8,32,1,460,28.54674986,Prus
2025-08-01T15:10:00Z,2025-08-01T15:30:00Z,2025-08-01,A01,A01_TPC,A01_TPC_O2.csv,DARK,RUN1,0,1,8,32,1,463,24.72486281,Pcyl
2025-08-01T15:10:00Z,2025-08-01T15:30:00Z,2025-08-01,G01,G01_TPC,G01_TPC_O2.csv,DARK,RUN1,0,2,8,32,1,460,20.38296944,Elam
2025-08-01T15:10:00Z,2025-08-01T15:30:00Z,2025-08-01,C01,C01_TPC,C01_TPC_O2.csv,DARK,RUN1,0,3,8,32,1,462,23.69761104,Fcom
2025-08-01T15:10:00Z,2025-08-01T15:30:00Z,2025-08-01,F01,F01_TPC,F01_TPC_O2.csv,DARK,RUN1,0,4,8,32,1,464,14.38535037,Prug
2025-08-01T15:10:00Z,2025-08-01T15:30:00Z,2025-08-01,E01,E01_TPC,E01_TPC_O2.csv,DARK,RUN1,0,5,8,32,1,460,33.93822657,Peyd
2025-08-01T15:10:00Z,2025-08-01T15:30:00Z,2025-08-01,BLANK1_Run1,BLANK1_Run1_TPC,BLANK1_Run1_TPC_O2.csv,DARK,RUN1,1,6,8,32,NA,475,NA,BLANK
2025-08-01T15:10:00Z,2025-08-01T15:30:00Z,2025-08-01,J01,J01_TPC,J01_TPC_O2.csv,DARK,RUN1,0,7,8,32,1,465,16.22929921,Ahya
2025-08-01T15:10:00Z,2025-08-01T15:30:00Z,2025-08-01,I01,I01_TPC,I01_TPC_O2.csv,DARK,RUN1,0,8,8,32,1,468,26.20193602,Tfro
2025-08-01T15:10:00Z,2025-08-01T15:30:00Z,2025-08-01,BLANK2_Run1,BLANK2_Run1_TPC,BLANK2_Run1_TPC_O2.csv,DARK,RUN1,1,9,8,32,NA,475,NA,BLANK
2025-08-01T15:10:00Z,2025-08-01T15:30:00Z,2025-08-01,B01,B01_TPC,B01_TPC_O2.csv,DARK,RUN1,0,10,8,32,1,462,19.26639142,Mvie
2025-08-01T15:10:00Z,2025-08-01T15:30:00Z,2025-08-01,H01,H01_TPC,H01_TPC_O2.csv,DARK,RUN1,0,11,8,32,1,461,32.84078989,Maeq
2025-08-01T15:10:00Z,2025-08-01T15:30:00Z,2025-08-01,D01,D01_TPC,D01_TPC_O2.csv,DARK,RUN1,0,12,8,32,1,460,28.54674986,Prus
2025-08-01T16:12:00Z,2025-08-01T16:34:00Z,2025-08-01,A01,A01_TPC,A01_TPC_O2.csv,LIGHT,RUN1,0,1,9,34,1,463,24.72486281,Pcyl
2025-08-01T16:12:00Z,2025-08-01T16:34:00Z,2025-08-01,G01,G01_TPC,G01_TPC_O2.csv,LIGHT,RUN1,0,2,9,34,1,460,20.38296944,Elam
2025-08-01T16:12:00Z,2025-08-01T16:34:00Z,2025-08-01,C01,C01_TPC,C01_TPC_O2.csv,LIGHT,RUN1,0,3,9,34,1,462,23.69761104,Fcom
2025-08-01T16:12:00Z,2025-08-01T16:34:00Z,2025-08-01,F01,F01_TPC,F01_TPC_O2.csv,LIGHT,RUN1,0,4,9,34,1,464,14.38535037,Prug
2025-08-01T16:12:00Z,2025-08-01T16:34:00Z,2025-08-01,E01,E01_TPC,E01_TPC_O2.csv,LIGHT,RUN1,0,5,9,34,1,460,33.93822657,Peyd
2025-08-01T16:12:00Z,2025-08-01T16:34:00Z,2025-08-01,BLANK1_Run1,BLANK1_Run1_TPC,BLANK1_Run1_TPC_O2.csv,LIGHT,RUN1,1,6,9,34,NA,475,NA,BLANK
2025-08-01T16:12:00Z,2025-08-01T16:34:00Z,2025-08-01,J01,J01_TPC,J01_TPC_O2.csv,LIGHT,RUN1,0,7,9,34,1,465,16.22929921,Ahya
2025-08-01T16:12:00Z,2025-08-01T16:34:00Z,2025-08-01,I01,I01_TPC,I01_TPC_O2.csv,LIGHT,RUN1,0,8,9,34,1,468,26.20193602,Tfro
2025-08-01T16:12:00Z,2025-08-01T16:34:00Z,2025-08-01,BLANK2_Run1,BLANK2_Run1_TPC,BLANK2_Run1_TPC_O2.csv,LIGHT,RUN1,1,9,9,34,NA,475,NA,BLANK
2025-08-01T16:12:00Z,2025-08-01T16:34:00Z,2025-08-01,B01,B01_TPC,B01_TPC_O2.csv,LIGHT,RUN1,0,10,9,34,1,462,19.26639142,Mvie
2025-08-01T16:12:00Z,2025-08-01T16:34:00Z,2025-08-01,H01,H01_TPC,H01_TPC_O2.csv,LIGHT,RUN1,0,11,9,34,1,461,32.84078989,Maeq
2025-08-01T16:12:00Z,2025-08-01T16:34:00Z,2025-08-01,D01,D01_TPC,D01_TPC_O2.csv,LIGHT,RUN1,0,12,9,34,1,460,28.54674986,Prus
2025-08-01T16:37:00Z,2025-08-01T16:57:00Z,2025-08-01,A01,A01_TPC,A01_TPC_O2.csv,DARK,RUN1,0,1,9,34,1,463,24.72486281,Pcyl
2025-08-01T16:37:00Z,2025-08-01T16:57:00Z,2025-08-01,G01,G01_TPC,G01_TPC_O2.csv,DARK,RUN1,0,2,9,34,1,460,20.38296944,Elam
2025-08-01T16:37:00Z,2025-08-01T16:57:00Z,2025-08-01,C01,C01_TPC,C01_TPC_O2.csv,DARK,RUN1,0,3,9,34,1,462,23.69761104,Fcom
2025-08-01T16:37:00Z,2025-08-01T16:57:00Z,2025-08-01,F01,F01_TPC,F01_TPC_O2.csv,DARK,RUN1,0,4,9,34,1,464,14.38535037,Prug
2025-08-01T16:37:00Z,2025-08-01T16:57:00Z,2025-08-01,E01,E01_TPC,E01_TPC_O2.csv,DARK,RUN1,0,5,9,34,1,460,33.93822657,Peyd
2025-08-01T16:37:00Z,2025-08-01T16:57:00Z,2025-08-01,BLANK1_Run1,BLANK1_Run1_TPC,BLANK1_Run1_TPC_O2.csv,DARK,RUN1,1,6,9,34,NA,475,NA,BLANK
2025-08-01T16:37:00Z,2025-08-01T16:57:00Z,2025-08-01,J01,J01_TPC,J01_TPC_O2.csv,DARK,RUN1,0,7,9,34,1,465,16.22929921,Ahya
2025-08-01T16:37:00Z,2025-08-01T16:57:00Z,2025-08-01,I01,I01_TPC,I01_TPC_O2.csv,DARK,RUN1,0,8,9,34,1,468,26.20193602,Tfro
2025-08-01T16:37:00Z,2025-08-01T16:57:00Z,2025-08-01,BLANK2_Run1,BLANK2_Run1_TPC,BLANK2_Run1_TPC_O2.csv,DARK,RUN1,1,9,9,34,NA,475,NA,BLANK
2025-08-01T16:37:00Z,2025-08-01T16:57:00Z,2025-08-01,B01,B01_TPC,B01_TPC_O2.csv,DARK,RUN1,0,10,9,34,1,462,19.26639142,Mvie
2025-08-01T16:37:00Z,2025-08-01T16:57:00Z,2025-08-01,H01,H01_TPC,H01_TPC_O2.csv,DARK,RUN1,0,11,9,34,1,461,32.84078989,Maeq
2025-08-01T16:37:00Z,2025-08-01T16:57:00Z,2025-08-01,D01,D01_TPC,D01_TPC_O2.csv,DARK,RUN1,0,12,9,34,1,460,28.54674986,Prus
2025-08-02T06:11:00Z,2025-08-02T06:31:00Z,2025-08-02,G02,G02_TPC,G02_TPC_O2.csv,LIGHT,RUN2,0,1,1,24.5,1,461,16.88329491,Elam
2025-08-02T06:11:00Z,2025-08-02T06:31:00Z,2025-08-02,E02,E02_TPC,E02_TPC_O2.csv,LIGHT,RUN2,0,2,1,24.5,1,457,34.41995023,Peyd
2025-08-02T06:11:00Z,2025-08-02T06:31:00Z,2025-08-02,F04,F04_TPC,F04_TPC_O2.csv,LIGHT,RUN2,0,3,1,24.5,1,463,22.44704366,Prug
2025-08-02T06:11:00Z,2025-08-02T06:31:00Z,2025-08-02,D02,D02_TPC,D02_TPC_O2.csv,LIGHT,RUN2,0,4,1,24.5,1,464,18.28699298,Prus
2025-08-02T06:11:00Z,2025-08-02T06:31:00Z,2025-08-02,A02,A02_TPC,A02_TPC_O2.csv,LIGHT,RUN2,0,5,1,24.5,1,459,19.14835317,Pcyl
2025-08-02T06:11:00Z,2025-08-02T06:31:00Z,2025-08-02,I02,I02_TPC,I02_TPC_O2.csv,LIGHT,RUN2,0,6,1,24.5,1,460,24.37074807,Tfro
2025-08-02T06:11:00Z,2025-08-02T06:31:00Z,2025-08-02,BLANK2_Run2,BLANK2_Run2_TPC,BLANK2_Run2_TPC_O2.csv,LIGHT,RUN2,1,7,1,24.5,NA,475,NA,BLANK
2025-08-02T06:11:00Z,2025-08-02T06:31:00Z,2025-08-02,C02,C02_TPC,C02_TPC_O2.csv,LIGHT,RUN2,0,8,1,24.5,1,460,24.72805304,Fcom
2025-08-02T06:11:00Z,2025-08-02T06:31:00Z,2025-08-02,J02,J02_TPC,J02_TPC_O2.csv,LIGHT,RUN2,0,9,1,24.5,1,464,20.79769841,Ahya
2025-08-02T06:11:00Z,2025-08-02T06:31:00Z,2025-08-02,B02,B02_TPC,B02_TPC_O2.csv,LIGHT,RUN2,0,10,1,24.5,1,464,18.64110773,Mvie
2025-08-02T06:11:00Z,2025-08-02T06:31:00Z,2025-08-02,BLANK1_Run2,BLANK1_Run2_TPC,BLANK1_Run2_TPC_O2.csv,LIGHT,RUN2,1,11,1,24.5,NA,475,NA,BLANK
2025-08-02T06:11:00Z,2025-08-02T06:31:00Z,2025-08-02,H02,H02_TPC,H02_TPC_O2.csv,LIGHT,RUN2,0,12,1,24.5,1,455,37.79520607,Maeq
2025-08-02T06:33:00Z,2025-08-02T06:53:00Z,2025-08-02,G02,G02_TPC,G02_TPC_O2.csv,DARK,RUN2,0,1,1,24.5,1,461,16.88329491,Elam
2025-08-02T06:33:00Z,2025-08-02T06:53:00Z,2025-08-02,E02,E02_TPC,E02_TPC_O2.csv,DARK,RUN2,0,2,1,24.5,1,457,34.41995023,Peyd
2025-08-02T06:33:00Z,2025-08-02T06:53:00Z,2025-08-02,F04,F04_TPC,F04_TPC_O2.csv,DARK,RUN2,0,3,1,24.5,1,463,22.44704366,Prug
2025-08-02T06:33:00Z,2025-08-02T06:53:00Z,2025-08-02,D02,D02_TPC,D02_TPC_O2.csv,DARK,RUN2,0,4,1,24.5,1,464,18.28699298,Prus
2025-08-02T06:33:00Z,2025-08-02T06:53:00Z,2025-08-02,A02,A02_TPC,A02_TPC_O2.csv,DARK,RUN2,0,5,1,24.5,1,459,19.14835317,Pcyl
2025-08-02T06:33:00Z,2025-08-02T06:53:00Z,2025-08-02,I02,I02_TPC,I02_TPC_O2.csv,DARK,RUN2,0,6,1,24.5,1,460,24.37074807,Tfro
2025-08-02T06:33:00Z,2025-08-02T06:53:00Z,2025-08-02,BLANK2_Run2,BLANK2_Run2_TPC,BLANK2_Run2_TPC_O2.csv,DARK,RUN2,1,7,1,24.5,NA,475,NA,BLANK
2025-08-02T06:33:00Z,2025-08-02T06:53:00Z,2025-08-02,C02,C02_TPC,C02_TPC_O2.csv,DARK,RUN2,0,8,1,24.5,1,460,24.72805304,Fcom
2025-08-02T06:33:00Z,2025-08-02T06:53:00Z,2025-08-02,J02,J02_TPC,J02_TPC_O2.csv,DARK,RUN2,0,9,1,24.5,1,464,20.79769841,Ahya
2025-08-02T06:33:00Z,2025-08-02T06:53:00Z,2025-08-02,B02,B02_TPC,B02_TPC_O2.csv,DARK,RUN2,0,10,1,24.5,1,464,18.64110773,Mvie
2025-08-02T06:33:00Z,2025-08-02T06:53:00Z,2025-08-02,BLANK1_Run2,BLANK1_Run2_TPC,BLANK1_Run2_TPC_O2.csv,DARK,RUN2,1,11,1,24.5,NA,475,NA,BLANK
2025-08-02T06:33:00Z,2025-08-02T06:53:00Z,2025-08-02,H02,H02_TPC,H02_TPC_O2.csv,DARK,RUN2,0,12,1,24.5,1,455,37.79520607,Maeq
2025-08-02T07:17:00Z,2025-08-02T07:38:00Z,2025-08-02,G02,G02_TPC,G02_TPC_O2.csv,LIGHT,RUN2,0,1,2,26,1,461,16.88329491,Elam
2025-08-02T07:17:00Z,2025-08-02T07:38:00Z,2025-08-02,E02,E02_TPC,E02_TPC_O2.csv,LIGHT,RUN2,0,2,2,26,1,457,34.41995023,Peyd
2025-08-02T07:17:00Z,2025-08-02T07:38:00Z,2025-08-02,F04,F04_TPC,F04_TPC_O2.csv,LIGHT,RUN2,0,3,2,26,1,463,22.44704366,Prug
2025-08-02T07:17:00Z,2025-08-02T07:38:00Z,2025-08-02,D02,D02_TPC,D02_TPC_O2.csv,LIGHT,RUN2,0,4,2,26,1,464,18.28699298,Prus
2025-08-02T07:17:00Z,2025-08-02T07:38:00Z,2025-08-02,A02,A02_TPC,A02_TPC_O2.csv,LIGHT,RUN2,0,5,2,26,1,459,19.14835317,Pcyl
2025-08-02T07:17:00Z,2025-08-02T07:38:00Z,2025-08-02,I02,I02_TPC,I02_TPC_O2.csv,LIGHT,RUN2,0,6,2,26,1,460,24.37074807,Tfro
2025-08-02T07:17:00Z,2025-08-02T07:38:00Z,2025-08-02,BLANK2_Run2,BLANK2_Run2_TPC,BLANK2_Run2_TPC_O2.csv,LIGHT,RUN2,1,7,2,26,NA,475,NA,BLANK
2025-08-02T07:17:00Z,2025-08-02T07:38:00Z,2025-08-02,C02,C02_TPC,C02_TPC_O2.csv,LIGHT,RUN2,0,8,2,26,1,460,24.72805304,Fcom
2025-08-02T07:17:00Z,2025-08-02T07:38:00Z,2025-08-02,J02,J02_TPC,J02_TPC_O2.csv,LIGHT,RUN2,0,9,2,26,1,464,20.79769841,Ahya
2025-08-02T07:17:00Z,2025-08-02T07:38:00Z,2025-08-02,B02,B02_TPC,B02_TPC_O2.csv,LIGHT,RUN2,0,10,2,26,1,464,18.64110773,Mvie
2025-08-02T07:17:00Z,2025-08-02T07:38:00Z,2025-08-02,BLANK1_Run2,BLANK1_Run2_TPC,BLANK1_Run2_TPC_O2.csv,LIGHT,RUN2,1,11,2,26,NA,475,NA,BLANK
2025-08-02T07:17:00Z,2025-08-02T07:38:00Z,2025-08-02,H02,H02_TPC,H02_TPC_O2.csv,LIGHT,RUN2,0,12,2,26,1,455,37.79520607,Maeq
2025-08-02T07:39:00Z,2025-08-02T08:00:00Z,2025-08-02,G02,G02_TPC,G02_TPC_O2.csv,DARK,RUN2,0,1,2,26,1,461,16.88329491,Elam
2025-08-02T07:39:00Z,2025-08-02T08:00:00Z,2025-08-02,E02,E02_TPC,E02_TPC_O2.csv,DARK,RUN2,0,2,2,26,1,457,34.41995023,Peyd
2025-08-02T07:39:00Z,2025-08-02T08:00:00Z,2025-08-02,F04,F04_TPC,F04_TPC_O2.csv,DARK,RUN2,0,3,2,26,1,463,22.44704366,Prug
2025-08-02T07:39:00Z,2025-08-02T08:00:00Z,2025-08-02,D02,D02_TPC,D02_TPC_O2.csv,DARK,RUN2,0,4,2,26,1,464,18.28699298,Prus
2025-08-02T07:39:00Z,2025-08-02T08:00:00Z,2025-08-02,A02,A02_TPC,A02_TPC_O2.csv,DARK,RUN2,0,5,2,26,1,459,19.14835317,Pcyl
2025-08-02T07:39:00Z,2025-08-02T08:00:00Z,2025-08-02,I02,I02_TPC,I02_TPC_O2.csv,DARK,RUN2,0,6,2,26,1,460,24.37074807,Tfro
2025-08-02T07:39:00Z,2025-08-02T08:00:00Z,2025-08-02,BLANK2_Run2,BLANK2_Run2_TPC,BLANK2_Run2_TPC_O2.csv,DARK,RUN2,1,7,2,26,NA,475,NA,BLANK
2025-08-02T07:39:00Z,2025-08-02T08:00:00Z,2025-08-02,C02,C02_TPC,C02_TPC_O2.csv,DARK,RUN2,0,8,2,26,1,460,24.72805304,Fcom
2025-08-02T07:39:00Z,2025-08-02T08:00:00Z,2025-08-02,J02,J02_TPC,J02_TPC_O2.csv,DARK,RUN2,0,9,2,26,1,464,20.79769841,Ahya
2025-08-02T07:39:00Z,2025-08-02T08:00:00Z,2025-08-02,B02,B02_TPC,B02_TPC_O2.csv,DARK,RUN2,0,10,2,26,1,464,18.64110773,Mvie
2025-08-02T07:39:00Z,2025-08-02T08:00:00Z,2025-08-02,BLANK1_Run2,BLANK1_Run2_TPC,BLANK1_Run2_TPC_O2.csv,DARK,RUN2,1,11,2,26,NA,475,NA,BLANK
2025-08-02T07:39:00Z,2025-08-02T08:00:00Z,2025-08-02,H02,H02_TPC,H02_TPC_O2.csv,DARK,RUN2,0,12,2,26,1,455,37.79520607,Maeq
2025-08-02T08:21:00Z,2025-08-02T08:41:00Z,2025-08-02,G02,G02_TPC,G02_TPC_O2.csv,LIGHT,RUN2,0,1,3,27,1,461,16.88329491,Elam
2025-08-02T08:21:00Z,2025-08-02T08:41:00Z,2025-08-02,E02,E02_TPC,E02_TPC_O2.csv,LIGHT,RUN2,0,2,3,27,1,457,34.41995023,Peyd
2025-08-02T08:21:00Z,2025-08-02T08:41:00Z,2025-08-02,F04,F04_TPC,F04_TPC_O2.csv,LIGHT,RUN2,0,3,3,27,1,463,22.44704366,Prug
2025-08-02T08:21:00Z,2025-08-02T08:41:00Z,2025-08-02,D02,D02_TPC,D02_TPC_O2.csv,LIGHT,RUN2,0,4,3,27,1,464,18.28699298,Prus
2025-08-02T08:21:00Z,2025-08-02T08:41:00Z,2025-08-02,A02,A02_TPC,A02_TPC_O2.csv,LIGHT,RUN2,0,5,3,27,1,459,19.14835317,Pcyl
2025-08-02T08:21:00Z,2025-08-02T08:41:00Z,2025-08-02,I02,I02_TPC,I02_TPC_O2.csv,LIGHT,RUN2,0,6,3,27,1,460,24.37074807,Tfro
2025-08-02T08:21:00Z,2025-08-02T08:41:00Z,2025-08-02,BLANK2_Run2,BLANK2_Run2_TPC,BLANK2_Run2_TPC_O2.csv,LIGHT,RUN2,1,7,3,27,NA,475,NA,BLANK
2025-08-02T08:21:00Z,2025-08-02T08:41:00Z,2025-08-02,C02,C02_TPC,C02_TPC_O2.csv,LIGHT,RUN2,0,8,3,27,1,460,24.72805304,Fcom
2025-08-02T08:21:00Z,2025-08-02T08:41:00Z,2025-08-02,J02,J02_TPC,J02_TPC_O2.csv,LIGHT,RUN2,0,9,3,27,1,464,20.79769841,Ahya
2025-08-02T08:21:00Z,2025-08-02T08:41:00Z,2025-08-02,B02,B02_TPC,B02_TPC_O2.csv,LIGHT,RUN2,0,10,3,27,1,464,18.64110773,Mvie
2025-08-02T08:21:00Z,2025-08-02T08:41:00Z,2025-08-02,BLANK1_Run2,BLANK1_Run2_TPC,BLANK1_Run2_TPC_O2.csv,LIGHT,RUN2,1,11,3,27,NA,475,NA,BLANK
2025-08-02T08:21:00Z,2025-08-02T08:41:00Z,2025-08-02,H02,H02_TPC,H02_TPC_O2.csv,LIGHT,RUN2,0,12,3,27,1,455,37.79520607,Maeq
2025-08-02T08:43:00Z,2025-08-02T09:03:00Z,2025-08-02,G02,G02_TPC,G02_TPC_O2.csv,DARK,RUN2,0,1,3,27,1,461,16.88329491,Elam
2025-08-02T08:43:00Z,2025-08-02T09:03:00Z,2025-08-02,E02,E02_TPC,E02_TPC_O2.csv,DARK,RUN2,0,2,3,27,1,457,34.41995023,Peyd
2025-08-02T08:43:00Z,2025-08-02T09:03:00Z,2025-08-02,F04,F04_TPC,F04_TPC_O2.csv,DARK,RUN2,0,3,3,27,1,463,22.44704366,Prug
2025-08-02T08:43:00Z,2025-08-02T09:03:00Z,2025-08-02,D02,D02_TPC,D02_TPC_O2.csv,DARK,RUN2,0,4,3,27,1,464,18.28699298,Prus
2025-08-02T08:43:00Z,2025-08-02T09:03:00Z,2025-08-02,A02,A02_TPC,A02_TPC_O2.csv,DARK,RUN2,0,5,3,27,1,459,19.14835317,Pcyl
2025-08-02T08:43:00Z,2025-08-02T09:03:00Z,2025-08-02,I02,I02_TPC,I02_TPC_O2.csv,DARK,RUN2,0,6,3,27,1,460,24.37074807,Tfro
2025-08-02T08:43:00Z,2025-08-02T09:03:00Z,2025-08-02,BLANK2_Run2,BLANK2_Run2_TPC,BLANK2_Run2_TPC_O2.csv,DARK,RUN2,1,7,3,27,NA,475,NA,BLANK
2025-08-02T08:43:00Z,2025-08-02T09:03:00Z,2025-08-02,C02,C02_TPC,C02_TPC_O2.csv,DARK,RUN2,0,8,3,27,1,460,24.72805304,Fcom
2025-08-02T08:43:00Z,2025-08-02T09:03:00Z,2025-08-02,J02,J02_TPC,J02_TPC_O2.csv,DARK,RUN2,0,9,3,27,1,464,20.79769841,Ahya
2025-08-02T08:43:00Z,2025-08-02T09:03:00Z,2025-08-02,B02,B02_TPC,B02_TPC_O2.csv,DARK,RUN2,0,10,3,27,1,464,18.64110773,Mvie
2025-08-02T08:43:00Z,2025-08-02T09:03:00Z,2025-08-02,BLANK1_Run2,BLANK1_Run2_TPC,BLANK1_Run2_TPC_O2.csv,DARK,RUN2,1,11,3,27,NA,475,NA,BLANK
