DateTime,TiltMeter,Site,Time,Speed,Heading,Velocity_N,Velocity_E,Speed_m,VelocityN_m,VelocityE_m
2025-08-01T11:00:00Z,Tilt1,Oki02,13,1.8674358974358973,255.3771794871795,-0.34615384615384615,-1.3628205128205129,0.018674358974358974,-0.0034615384615384616,-0.013628205128205128
2025-08-01T12:00:00Z,Tilt1,Oki02,13,1.4471666666666667,214.05566666666667,-0.9048333333333334,-0.7893333333333333,0.014471666666666667,-0.009048333333333334,-0.007893333333333334
2025-08-01T13:00:00Z,Tilt1,Oki02,13,1.5555,206.26666666666668,-1.3691666666666666,-0.6133333333333333,0.015555000000000001,-0.013691666666666668,-0.0061333333333333335
2025-08-01T13:00:00Z,Tilt2,Oki03,42,0.5201666666666667,191.96416666666667,-0.23516666666666666,0.007999999999999997,0.005201666666666667,-0.002351666666666667,8e-5
2025-08-01T14:00:00Z,Tilt1,Oki02,13,1.3395,210.5045,-1.0371666666666666,-0.5973333333333334,0.013395,-0.010371666666666666,-0.005973333333333333
2025-08-01T14:00:00Z,Tilt2,Oki03,42,0.6213333333333333,149.2085,-0.15666666666666668,0.2663333333333333,0.006213333333333334,-0.0015666666666666667,0.0026633333333333335
2025-08-01T14:00:00Z,Tilt3,Oki04,50,2.156,217.15933333333334,-0.0646666666666667,0.04333333333333332,0.02156,-6.466666666666672e-4,4.333333333333333e-4
2025-08-01T15:00:00Z,Tilt1,Oki02,13,1.0878333333333332,180.73633333333333,-0.9349999999999999,0.03666666666666666,0.010878333333333334,-0.00935,3.666666666666666e-4
2025-08-01T15:00:00Z,Tilt2,Oki03,42,0.5126666666666667,192.2885,-0.05266666666666667,-0.00983333333333333,0.0051266666666666665,-5.266666666666667e-4,-9.83333333333333e-5
2025-08-01T15:00:00Z,Tilt3,Oki04,50,1.9981666666666666,223.8105,1.286,-0.16566666666666668,0.01998166666666667,0.01286,-0.0016566666666666667
2025-08-01T16:00:00Z,Tilt1,Oki02,13,1.1293333333333333,154.72016666666667,-0.614,0.41783333333333333,0.011293333333333334,-0.00614,0.004178333333333333
2025-08-01T16:00:00Z,Tilt2,Oki03,42,0.6188333333333333,200.97816666666668,0.034833333333333334,-0.013999999999999997,0.006188333333333334,3.4833333333333336e-4,-1.4000000000000001e-4
2025-08-01T16:00:00Z,Tilt3,Oki04,50,3.2728333333333333,297.912,2.5016666666666665,-1.4091666666666667,0.03272833333333333,0.025016666666666666,-0.014091666666666667
2025-08-01T17:00:00Z,Tilt1,Oki02,13,1.235,205.796,-0.9426666666666667,-0.52,0.01235,-0.009426666666666667,-0.0052
2025-08-01T17:00:00Z,Tilt2,Oki03,42,0.4766666666666667,240.35983333333334,0.173,-0.2805,0.0047666666666666664,0.00173,-0.002805
2025-08-01T17:00:00Z,Tilt3,Oki04,50,3.8985,302.53133333333335,1.8686666666666667,-3.2096666666666667,0.038985,0.018686666666666667,-0.03209666666666667
2025-08-01T18:00:00Z,Tilt1,Oki02,13,1.3953333333333333,229.256,-0.7085,-0.8596666666666667,0.013953333333333333,-0.007085,-0.008596666666666667
2025-08-01T18:00:00Z,Tilt2,Oki03,42,0.738,210.28883333333334,-0.0325,-0.0825,0.00738,-3.2500000000000004e-4,-8.249999999999999e-4
2025-08-01T18:00:00Z,Tilt3,Oki04,50,4.7465,277.5613333333333,0.555,-4.555166666666667,0.047465,0.00555,-0.04555166666666667
2025-08-01T19:00:00Z,Tilt1,Oki02,13,0.9716666666666667,170.66716666666667,-0.6013333333333334,0.19383333333333333,0.009716666666666667,-0.006013333333333333,0.0019383333333333334
2025-08-01T19:00:00Z,Tilt2,Oki03,42,0.5193333333333333,178.98116666666667,-0.06833333333333333,0.1335,0.005193333333333334,-6.833333333333333e-4,0.001335
2025-08-01T19:00:00Z,Tilt3,Oki04,50,2.8158333333333334,282.7241666666667,0.34500000000000003,-2.6135,0.028158333333333334,0.00345,-0.026135000000000002
2025-08-01T20:00:00Z,Tilt1,Oki02,13,1.0658333333333334,188.45933333333332,-0.7565,-0.1045,0.010658333333333334,-0.0075650000000000005,-0.001045
2025-08-01T20:00:00Z,Tilt2,Oki03,42,0.9026666666666666,175.79233333333335,-0.07916666666666666,0.21733333333333332,0.009026666666666667,-7.916666666666668e-4,0.0021733333333333335
2025-08-01T20:00:00Z,Tilt3,Oki04,50,1.8023333333333333,293.931,0.7306666666666667,-1.5463333333333333,0.018023333333333332,0.007306666666666667,-0.015463333333333334
2025-08-01T21:00:00Z,Tilt1,Oki02,13,1.238,145.23183333333333,-0.6468333333333334,0.4325,0.01238,-0.006468333333333334,0.004325
2025-08-01T21:00:00Z,Tilt2,Oki03,42,0.7018333333333333,222.30216666666666,0.06816666666666667,-0.2585,0.007018333333333334,6.816666666666667e-4,-0.002585
2025-08-01T21:00:00Z,Tilt3,Oki04,50,3.3773333333333335,295.34116666666665,1.3468333333333333,-3.0103333333333335,0.033773333333333336,0.013468333333333334,-0.030103333333333333
2025-08-01T22:00:00Z,Tilt1,Oki02,13,1.0981666666666667,176.3505,-0.21816666666666668,0.2485,0.010981666666666667,-0.002181666666666667,0.0024850000000000002
2025-08-01T22:00:00Z,Tilt2,Oki03,42,0.40850000000000003,236.21166666666667,-0.013833333333333336,-0.17216666666666666,0.004085,-1.3833333333333338e-4,-0.0017216666666666667
2025-08-01T22:00:00Z,Tilt3,Oki04,50,4.792833333333333,299.7001666666667,2.3256666666666668,-4.0365,0.04792833333333334,0.02325666666666667,-0.040365
2025-08-01T23:00:00Z,Tilt1,Oki02,13,2.5236666666666667,120.24616666666667,0.24233333333333335,2.1085,0.025236666666666668,0.0024233333333333333,0.021085
2025-08-01T23:00:00Z,Tilt2,Oki03,42,0.6225,209.24083333333334,0.003666666666666666,0.16666666666666666,0.0062250000000000005,3.6666666666666666e-5,0.0016666666666666666
2025-08-01T23:00:00Z,Tilt3,Oki04,50,5.3775,295.3688333333333,2.1738333333333335,-4.672166666666667,0.053775,0.021738333333333335,-0.04672166666666667
2025-08-02T00:00:00Z,Tilt1,Oki02,13,1.7995,197.85766666666666,-1.4831666666666667,-0.6816666666666666,0.017995,-0.014831666666666667,-0.006816666666666667
2025-08-02T00:00:00Z,Tilt2,Oki03,42,0.8171666666666667,152.82366666666667,-0.13883333333333334,0.45633333333333337,0.008171666666666667,-0.0013883333333333334,0.004563333333333333
2025-08-02T00:00:00Z,Tilt3,Oki04,50,7.8275,292.51366666666667,2.949,-7.087,0.078275,0.029490000000000002,-0.07087
2025-08-02T01:00:00Z,Tilt1,Oki02,13,1.5725,222.0435,-1.034,-0.9738333333333333,0.015725,-0.01034,-0.009738333333333333
2025-08-02T01:00:00Z,Tilt2,Oki03,42,0.8256666666666667,205.5145,-0.15616666666666665,0.09183333333333334,0.008256666666666667,-0.0015616666666666667,9.183333333333334e-4
2025-08-02T01:00:00Z,Tilt3,Oki04,50,7.7835,303.746,4.148833333333333,-6.439,0.077835,0.041488333333333335,-0.06439
2025-08-02T02:00:00Z,Tilt1,Oki02,13,1.918,219.9055,-1.3941666666666666,-1.1055,0.01918,-0.013941666666666666,-0.011055
2025-08-02T02:00:00Z,Tilt2,Oki03,42,0.6296666666666667,197.11983333333333,-0.20083333333333334,-0.0745,0.0062966666666666666,-0.0020083333333333333,-7.450000000000001e-4
2025-08-02T02:00:00Z,Tilt3,Oki04,50,3.9305,294.5806666666667,1.6831666666666667,-3.057,0.039305,0.01683166666666667,-0.03057
2025-08-02T03:00:00Z,Tilt1,Oki02,13,2.437333333333333,226.6335,-1.575,-1.653,0.024373333333333334,-0.01575,-0.01653
2025-08-02T03:00:00Z,Tilt2,Oki03,42,0.5506666666666666,217.86466666666666,0.06616666666666667,-0.1105,0.005506666666666667,6.616666666666666e-4,-0.001105
2025-08-02T03:00:00Z,Tilt3,Oki04,50,1.4896666666666667,182.39166666666668,0.278,0.23483333333333334,0.014896666666666667,0.0027800000000000004,0.0023483333333333333
2025-08-02T04:00:00Z,Tilt1,Oki02,13,2.011,177.94766666666666,-0.9578333333333333,0.22316666666666668,0.02011,-0.009578333333333335,0.0022316666666666665
2025-08-02T04:00:00Z,Tilt2,Oki03,42,0.6581666666666667,189.33966666666666,0.06516666666666666,-0.03483333333333332,0.006581666666666667,6.516666666666667e-4,-3.483333333333332e-4
2025-08-02T04:00:00Z,Tilt3,Oki04,50,2.720666666666667,235.90316666666666,2.0648333333333335,-0.6498333333333334,0.027206666666666667,0.020648333333333335,-0.006498333333333333
2025-08-02T05:00:00Z,Tilt1,Oki02,13,2.744,128.82933333333332,-0.12216666666666667,2.1751666666666667,0.027440000000000003,-0.0012216666666666667,0.021751666666666666
2025-08-02T05:00:00Z,Tilt2,Oki03,42,0.7061666666666666,252.71266666666668,0.09966666666666667,-0.5075000000000001,0.007061666666666667,9.966666666666665e-4,-0.0050750000000000005
2025-08-02T05:00:00Z,Tilt3,Oki04,50,2.3796666666666666,227.03416666666666,1.9291666666666667,-0.4781666666666667,0.023796666666666667,0.019291666666666665,-0.004781666666666667
2025-08-02T06:00:00Z,Tilt1,Oki02,13,1.8001666666666667,222.35883333333334,-1.1588333333333334,-0.995,0.018001666666666666,-0.011588333333333334,-0.00995
2025-08-02T06:00:00Z,Tilt2,Oki03,42,0.495,200.88633333333334,-0.08633333333333333,0.0031666666666666675,0.00495,-8.633333333333334e-4,3.166666666666669e-5
2025-08-02T06:00:00Z,Tilt3,Oki04,50,3.9713333333333334,276.8926666666667,3.686166666666667,-1.1268333333333334,0.03971333333333334,0.03686166666666667,-0.011268333333333333
2025-08-02T07:00:00Z,Tilt1,Oki02,13,2.1898333333333335,225.934,-1.378,-1.5356666666666667,0.021898333333333332,-0.01378,-0.015356666666666668
