"id","SurfaceArea","Rugosity","FractalDimension","HeightRange","MeanDepth","x_mid","y_mid","SiteName"
1,3.76698785074796,3.76231661433119,2.07853540522449,2.09171390533447,-11.6570947072472,-0.616209420615288,-2.87834361078422,"Oki09"
2,2.35856452104521,2.35814846224869,2.20155367690489,0.941537857055664,-11.4908470904076,-2.85376740061529,-4.41812839578422,"Oki09"
3,2.15758904289507,2.15950578343408,2.4996110343261,0.510767936706543,-12.9429308719725,-1.68868309561529,5.26660162421578,"Oki09"
4,2.68556411368778,2.6850903710519,2.13296403078869,1.12366771697998,-11.8684208323559,-6.7290432456153,0.168226769215781,"Oki09"
5,7.26935599786123,7.2603416655066,2.01696099977013,2.58380603790283,-11.5968753257571,1.26474440938471,-1.03464693078422,"Oki09"
6,2.74484436421445,2.74436016434096,2.20072918654891,1.09732437133789,-12.0694639351448,-4.98008617561529,-2.47915986078422,"Oki09"
7,1.96362902304014,1.96537345503208,2.26320172317736,0.631413459777832,-12.2712409572293,-7.3868980656153,-4.00723525578422,"Oki09"
8,2.50515343214212,2.50737893896676,2.38524592008324,0.777248382568359,-9.46200653907044,-9.8607728256153,1.24921636421578,"Oki09"
9,1.79809805227082,1.79778086166406,2.14777559267868,0.628566741943359,-12.5235524762834,-8.0192051256153,-4.11102303078422,"Oki09"
10,3.34757261375333,3.34698209056839,2.05114530303014,1.24566459655762,-12.3461720611384,-2.69622288061529,-0.416710485784219,"Oki09"
