"SiteName","SurfaceArea","Rugosity","FractalDimension","HeightRange","MeanDepth","x_mid","y_mid","Depth"
"Oki02",2.69557719234732,2.69557719234726,2.13228271365595,1.06421756744385,7.42586745754671,6.10580089147873,-2.13090146505245,7.42586745754671
"Oki02",3.99433080450697,3.99433080450705,2.07544134433955,1.32855129241943,9.15790453823948,7.49480089147871,0.14509853494755,9.15790453823948
"Oki02",2.53474081364924,2.53474081364935,2.14696036257016,0.917105197906494,7.85309640235853,6.52880089147871,-1.49890146505245,7.85309640235853
"Oki02",3.2840456208104,3.28404562081043,2.3481943017909,0.855283737182617,7.15074917532873,2.75380089147873,1.37909853494755,7.15074917532873
"Oki02",2.14908109119904,2.14908109119912,2.18297742345602,0.754940032958984,6.24646764235735,4.95380089147872,-4.38690146505245,6.24646764235735
"Oki02",3.06350210644268,3.06350210644261,2.18395264327933,1.5430850982666,7.91685923484182,1.07680089147873,-3.81890146505245,7.91685923484182
"Oki02",3.53219411794761,3.53219411794807,2.15889209457193,1.28585147857666,9.28772556640816,10.2338008914787,0.59409853494755,9.28772556640816
"Oki02",4.34656681789069,4.34656681789117,2.08110467255617,1.52886581420898,10.3212733624344,8.44980089147871,3.62409853494755,10.3212733624344
"Oki02",2.13157015959697,2.13157015959694,2.2263395513695,0.908041954040527,6.43295425251818,6.00180089147872,-3.76990146505245,6.43295425251818
"Oki02",1.79189819950888,1.79189819950886,2.26208559058514,0.546697616577148,5.89019694816446,5.32680089147872,-5.07290146505245,5.89019694816446
"Oki03",3.62217070121872,3.62440787424568,2.06693278176119,1.59028339385986,10.0550519542874,4.72386800720703,-2.12882883822732,10.0550519542874
"Oki03",7.19896683729058,7.19378292700841,1.98644009437223,3.35179281234741,8.55399687899243,4.09262464720702,5.97101313177268,8.55399687899243
"Oki03",5.83835987255701,5.83415572292652,1.92513181200092,2.95900821685791,10.3928264927089,1.66394256720702,-2.98274596822732,10.3928264927089
"Oki03",3.67862184207652,3.68089388120452,2.05534783584246,2.46977424621582,10.725954774097,7.00811304720701,-1.58451517822732,10.725954774097
"Oki03",2.52354842886854,2.52173124468905,2.39423313319684,1.0217981338501,9.9208972274502,7.06428300720701,2.90975031177268,9.9208972274502
"Oki03",4.97744048085732,4.97385627141955,1.10401467838511,2.33394241333008,12.3284092835632,-1.12315735279297,-3.52037272822732,12.3284092835632
"Oki03",5.32049492120304,5.31666368139554,1.92445405271661,2.95275831222534,8.71208187838961,0.349298027207026,2.12872039177268,8.71208187838961
"Oki03",10.0674432687003,10.0736612563114,1.59055191015223,2.91596412658691,11.8980448793589,-0.504619102792971,-2.91587696822732,11.8980448793589
"Oki03",3.87691343054123,3.87412170058284,2.11892753391861,1.13268280029297,11.5593846414253,4.94587308720701,3.75497447177268,11.5593846414253
"Oki03",3.73406873112711,3.73137986233213,2.03560342731871,2.61114978790283,11.2611511240164,8.28664832720701,2.34537595177268,11.2611511240164
"Oki04",2.80985413769838,2.80985413769845,2.24625447374844,0.754689693450928,6.64186324605322,5.74013697369044,3.94236617495184,6.64186324605322
"Oki04",2.22567658243282,2.22567658243288,2.36766248798395,0.467791557312012,5.77989031071758,4.07313697369042,2.54336617495184,5.77989031071758
"Oki04",2.60739777961239,2.60739777961242,2.28428739407851,0.780911922454834,6.47339314479971,4.64013697369042,4.24836617495184,6.47339314479971
"Oki04",2.06902612399181,2.06902612399174,2.1131081441772,0.825494766235352,5.82786501362371,2.20313697369043,5.12136617495184,5.82786501362371
"Oki04",2.20853022284868,2.20853022284864,2.29769805595541,0.464980125427246,6.20220475725889,7.43913697369041,-2.83063382504816,6.20220475725889
"Oki04",1.97841982278899,1.97841982278904,2.2927839364616,0.580282688140869,6.07935789906692,7.47113697369041,5.79936617495184,6.07935789906692
"Oki04",2.59536769669158,2.5953676966916,2.39243739424329,0.525399684906006,6.37713261358976,6.41413697369041,-2.16063382504816,6.37713261358976
"Oki04",1.99381035661978,1.99381035661979,2.19884469235836,0.664298057556152,6.04800204757786,-1.70986302630956,-1.42363382504816,6.04800204757786
"Oki04",2.05787500826124,2.05787500826117,2.28228449987499,0.631369113922119,5.76292297899723,3.17613697369042,6.26536617495184,5.76292297899723
"Oki04",2.66056780410991,2.66056780410998,2.17139772719202,0.995543003082275,6.13604699043178,3.24813697369042,4.50536617495184,6.13604699043178
"Oki07",2.22772552680406,2.22659731847284,2.27467220211409,0.519955635070801,8.72295963934601,10.0602567139884,-3.86139392413509,8.72295963934601
"Oki07",2.26255817926308,2.26332715869019,2.4620644160429,0.309677124023438,9.14395902750069,4.91428343598839,6.80585918486491,9.14395902750069
"Oki07",2.26195405112193,2.26080850811205,2.5328103142741,0.367574691772461,8.98431622636255,4.93967057598839,5.38544870186491,8.98431622636255
"Oki07",2.47294336068133,2.47587849592933,2.60915773070933,0.345273971557617,8.82359924851759,5.90903620498839,3.76194109886491,8.82359924851759
"Oki07",3.12245922748398,3.12087789061292,2.4261427330799,0.359004020690918,8.82385687456307,2.91377680398839,2.98467149586491,8.82385687456307
"Oki07",2.326630612246,2.32742136807804,2.40546175750207,0.354393005371094,8.76001330106854,7.17331577698839,2.37368765986491,8.76001330106854
"Oki07",2.57382121861972,2.57469598753588,2.64124088514791,0.353968620300293,8.81142240046511,4.14251437998839,4.05220073286491,8.81142240046511
"Oki07",2.18787930638339,2.1886229045773,2.54924199511172,0.352550506591797,8.82167604474233,2.50546696898838,-1.84819372213509,8.82167604474233
"Oki07",2.46526017401024,2.46609804610281,2.58912774384686,0.329246520996094,8.79480339154141,4.58340437798839,-3.53770788913509,8.79480339154141
"Oki07",2.44700584248179,2.44576658192449,2.47549778994097,0.331987380981445,8.92240506037269,9.8123089799884,4.05854751786491,8.92240506037269
"Oki09",3.76698785074796,3.76231661433119,2.07853540522449,2.09171390533447,11.6570947072472,-0.616209420615288,-2.87834361078422,11.6570947072472
"Oki09",2.35856452104521,2.35814846224869,2.20155367690489,0.941537857055664,11.4908470904076,-2.85376740061529,-4.41812839578422,11.4908470904076
"Oki09",2.15758904289507,2.15950578343408,2.4996110343261,0.510767936706543,12.9429308719725,-1.68868309561529,5.26660162421578,12.9429308719725
"Oki09",2.68556411368778,2.6850903710519,2.13296403078869,1.12366771697998,11.8684208323559,-6.7290432456153,0.168226769215781,11.8684208323559
"Oki09",7.26935599786123,7.2603416655066,2.01696099977013,2.58380603790283,11.5968753257571,1.26474440938471,-1.03464693078422,11.5968753257571
"Oki09",2.74484436421445,2.74436016434096,2.20072918654891,1.09732437133789,12.0694639351448,-4.98008617561529,-2.47915986078422,12.0694639351448
"Oki09",1.96362902304014,1.96537345503208,2.26320172317736,0.631413459777832,12.2712409572293,-7.3868980656153,-4.00723525578422,12.2712409572293
"Oki09",2.50515343214212,2.50737893896676,2.38524592008324,0.777248382568359,9.46200653907044,-9.8607728256153,1.24921636421578,9.46200653907044
"Oki09",1.79809805227082,1.79778086166406,2.14777559267868,0.628566741943359,12.5235524762834,-8.0192051256153,-4.11102303078422,12.5235524762834
"Oki09",3.34757261375333,3.34698209056839,2.05114530303014,1.24566459655762,12.3461720611384,-2.69622288061529,-0.416710485784219,12.3461720611384
"Oki11",3.4211917447985,3.42119174479851,2.49994104389523,0.640495300292969,10.7903675921478,-1.73441511051764,8.76677287750612,10.7903675921478
"Oki11",3.46251086547348,3.46251086547358,2.41784754429819,0.600065231323242,10.8971383186388,-3.57841511051763,8.81477287750611,10.8971383186388
"Oki11",1.91948617382655,1.91948617382663,2.07185824860375,0.856504440307617,11.8625600639582,-12.4934151105176,2.92777287750612,11.8625600639582
"Oki11",2.11116473134297,2.11116473134293,2.06252076335953,0.739011764526367,11.4573538582697,-4.64241511051763,3.56377287750612,11.4573538582697
"Oki11",2.47561053807743,2.47561053807742,2.29507276649395,0.846639633178711,11.0279850436888,-7.84441511051762,10.5307728775061,11.0279850436888
"Oki11",3.09283606637347,3.09283606637345,2.42196500588293,0.547262191772461,10.2246274712648,-3.41541511051763,11.8137728775061,10.2246274712648
"Oki11",2.46787921042591,2.46787921042599,2.11483949429291,0.977884292602539,10.2994702624474,-6.89641511051762,2.30377287750612,10.2994702624474
"Oki11",2.06115134091542,2.0611513409154,2.26146799369154,0.933883666992188,11.6103047285976,-8.03941511051762,6.40777287750611,11.6103047285976
"Oki11",3.9746452595187,3.97464525951876,2.3465209582614,1.12747287750244,11.4099879815226,-6.95241511051762,10.1937728775061,11.4099879815226
"Oki11",3.12321284827389,3.12321284827372,2.4485411466206,0.52100944519043,10.0669170112791,-8.82141511051762,13.1027728775061,10.0669170112791
