"id","SurfaceArea","Rugosity","FractalDimension","HeightRange","MeanDepth","x_mid","y_mid","SiteName"
1,3.62217070121872,3.62440787424568,2.06693278176119,1.59028339385986,-10.0550519542874,4.72386800720703,-2.12882883822732,"Oki03"
2,7.19896683729058,7.19378292700841,1.98644009437223,3.35179281234741,-8.55399687899243,4.09262464720702,5.97101313177268,"Oki03"
3,5.83835987255701,5.83415572292652,1.92513181200092,2.95900821685791,-10.3928264927089,1.66394256720702,-2.98274596822732,"Oki03"
4,3.67862184207652,3.68089388120452,2.05534783584246,2.46977424621582,-10.725954774097,7.00811304720701,-1.58451517822732,"Oki03"
5,2.52354842886854,2.52173124468905,2.39423313319684,1.0217981338501,-9.9208972274502,7.06428300720701,2.90975031177268,"Oki03"
6,4.97744048085732,4.97385627141955,1.10401467838511,2.33394241333008,-12.3284092835632,-1.12315735279297,-3.52037272822732,"Oki03"
7,5.32049492120304,5.31666368139554,1.92445405271661,2.95275831222534,-8.71208187838961,0.349298027207026,2.12872039177268,"Oki03"
8,10.0674432687003,10.0736612563114,1.59055191015223,2.91596412658691,-11.8980448793589,-0.504619102792971,-2.91587696822732,"Oki03"
9,3.87691343054123,3.87412170058284,2.11892753391861,1.13268280029297,-11.5593846414253,4.94587308720701,3.75497447177268,"Oki03"
10,3.73406873112711,3.73137986233213,2.03560342731871,2.61114978790283,-11.2611511240164,8.28664832720701,2.34537595177268,"Oki03"
