"id","SurfaceArea","Rugosity","FractalDimension","HeightRange","MeanDepth","x_mid","y_mid","SiteName"
1,2.22772552680406,2.22659731847284,2.27467220211409,0.519955635070801,-8.72295963934601,10.0602567139884,-3.86139392413509,"Oki07"
2,2.26255817926308,2.26332715869019,2.4620644160429,0.309677124023438,-9.14395902750069,4.91428343598839,6.80585918486491,"Oki07"
3,2.26195405112193,2.26080850811205,2.5328103142741,0.367574691772461,-8.98431622636255,4.93967057598839,5.38544870186491,"Oki07"
4,2.47294336068133,2.47587849592933,2.60915773070933,0.345273971557617,-8.82359924851759,5.90903620498839,3.76194109886491,"Oki07"
5,3.12245922748398,3.12087789061292,2.4261427330799,0.359004020690918,-8.82385687456307,2.91377680398839,2.98467149586491,"Oki07"
6,2.326630612246,2.32742136807804,2.40546175750207,0.354393005371094,-8.76001330106854,7.17331577698839,2.37368765986491,"Oki07"
7,2.57382121861972,2.57469598753588,2.64124088514791,0.353968620300293,-8.81142240046511,4.14251437998839,4.05220073286491,"Oki07"
8,2.18787930638339,2.1886229045773,2.54924199511172,0.352550506591797,-8.82167604474233,2.50546696898838,-1.84819372213509,"Oki07"
9,2.46526017401024,2.46609804610281,2.58912774384686,0.329246520996094,-8.79480339154141,4.58340437798839,-3.53770788913509,"Oki07"
10,2.44700584248179,2.44576658192449,2.47549778994097,0.331987380981445,-8.92240506037269,9.8123089799884,4.05854751786491,"Oki07"
