"id","SurfaceArea","Rugosity","FractalDimension","HeightRange","MeanDepth","x_mid","y_mid","SiteName"
1,2.69557719234732,2.69557719234726,2.13228271365595,1.06421756744385,-7.42586745754671,6.10580089147873,-2.13090146505245,"Oki02"
2,3.99433080450697,3.99433080450705,2.07544134433955,1.32855129241943,-9.15790453823948,7.49480089147871,0.14509853494755,"Oki02"
3,2.53474081364924,2.53474081364935,2.14696036257016,0.917105197906494,-7.85309640235853,6.52880089147871,-1.49890146505245,"Oki02"
4,3.2840456208104,3.28404562081043,2.3481943017909,0.855283737182617,-7.15074917532873,2.75380089147873,1.37909853494755,"Oki02"
5,2.14908109119904,2.14908109119912,2.18297742345602,0.754940032958984,-6.24646764235735,4.95380089147872,-4.38690146505245,"Oki02"
6,3.06350210644268,3.06350210644261,2.18395264327933,1.5430850982666,-7.91685923484182,1.07680089147873,-3.81890146505245,"Oki02"
7,3.53219411794761,3.53219411794807,2.15889209457193,1.28585147857666,-9.28772556640816,10.2338008914787,0.59409853494755,"Oki02"
8,4.34656681789069,4.34656681789117,2.08110467255617,1.52886581420898,-10.3212733624344,8.44980089147871,3.62409853494755,"Oki02"
9,2.13157015959697,2.13157015959694,2.2263395513695,0.908041954040527,-6.43295425251818,6.00180089147872,-3.76990146505245,"Oki02"
10,1.79189819950888,1.79189819950886,2.26208559058514,0.546697616577148,-5.89019694816446,5.32680089147872,-5.07290146505245,"Oki02"
