"id","SurfaceArea","Rugosity","FractalDimension","HeightRange","MeanDepth","x_mid","y_mid","SiteName"
1,3.6712809688239,3.67141401966245,2.17493236682867,1.38125991821289,-9.76157697007246,-0.84113172293597,-1.06366994507444,"Oki15"
2,2.86106640438247,2.86117009224718,2.27139559972885,1.17711544036865,-9.40415676543378,-0.190035002935977,-1.21069178507443,"Oki15"
3,3.70738931310348,3.70752367254419,2.39759514478662,0.991318702697754,-9.89225459829379,-5.67651668293599,-0.18970678507443,"Oki15"
4,2.1586204166651,2.15869864719522,2.54109769448784,0.421710014343262,-10.5675452426489,-2.50271188293598,0.0483285749255702,"Oki15"
5,7.00919805569939,7.00945207594108,1.97110278324868,2.00673580169678,-12.6499921981692,-3.96242872293598,6.86034049492557,"Oki15"
6,2.64736078824572,2.64745673120838,2.3766139300899,1.25707674026489,-8.04557988180115,1.91027699706403,0.0518290949255702,"Oki15"
7,4.61697905954888,4.61714638341769,1.97027718614943,2.81353092193604,-11.504870941622,-1.47005848293598,5.48230245492557,"Oki15"
8,2.28975907580859,2.28984205893301,2.2917952315144,1.04983711242676,-9.89326682903698,-6.97637644293599,-0.25855034507443,"Oki15"
9,12.6052656229988,12.6057224502411,2.28305371466455,1.72735595703125,-10.0413544511315,-2.25650864293598,1.68190457492557,"Oki15"
10,8.89222421088675,8.89254647385026,2.01233678648641,2.77450942993164,-11.7573385994992,-3.18297960293598,4.69351861492557,"Oki15"
