DateTime,Site,Time,Temperature,Long,Lat
2025-08-01T11:00:00Z,Oki02,13,28.534248717948717,127.90691,26.52257
2025-08-01T12:00:00Z,Oki02,13,28.663815,127.90691,26.52257
2025-08-01T13:00:00Z,Oki02,13,28.57835,127.90691,26.52257
2025-08-01T13:00:00Z,Oki03,42,28.675658333333335,127.88984,26.51454
2025-08-01T14:00:00Z,Oki02,13,29.21996,127.90691,26.52257
2025-08-01T14:00:00Z,Oki03,42,28.625918333333335,127.88984,26.51454
2025-08-01T14:00:00Z,Oki04,50,29.849866666666667,127.870091,26.514138
2025-08-01T15:00:00Z,Oki02,13,29.225881666666666,127.90691,26.52257
2025-08-01T15:00:00Z,Oki03,42,28.53269,127.88984,26.51454
2025-08-01T15:00:00Z,Oki04,50,29.237598333333334,127.870091,26.514138
2025-08-01T16:00:00Z,Oki02,13,29.15473666666667,127.90691,26.52257
2025-08-01T16:00:00Z,Oki03,42,28.97098,127.88984,26.51454
2025-08-01T16:00:00Z,Oki04,50,29.511301666666668,127.870091,26.514138
2025-08-01T17:00:00Z,Oki02,13,29.465936666666668,127.90691,26.52257
2025-08-01T17:00:00Z,Oki03,42,29.351421666666667,127.88984,26.51454
2025-08-01T17:00:00Z,Oki04,50,29.907281666666666,127.870091,26.514138
2025-08-01T18:00:00Z,Oki02,13,29.397521666666666,127.90691,26.52257
2025-08-01T18:00:00Z,Oki03,42,29.292338333333333,127.88984,26.51454
2025-08-01T18:00:00Z,Oki04,50,30.014038333333332,127.870091,26.514138
2025-08-01T19:00:00Z,Oki02,13,29.230713333333334,127.90691,26.52257
2025-08-01T19:00:00Z,Oki03,42,29.423553333333334,127.88984,26.51454
2025-08-01T19:00:00Z,Oki04,50,29.78088,127.870091,26.514138
2025-08-01T20:00:00Z,Oki02,13,28.621348333333334,127.90691,26.52257
2025-08-01T20:00:00Z,Oki03,42,28.832003333333333,127.88984,26.51454
2025-08-01T20:00:00Z,Oki04,50,29.733251666666668,127.870091,26.514138
2025-08-01T21:00:00Z,Oki02,13,28.205595,127.90691,26.52257
2025-08-01T21:00:00Z,Oki03,42,28.896481666666666,127.88984,26.51454
2025-08-01T21:00:00Z,Oki04,50,29.681605,127.870091,26.514138
2025-08-01T22:00:00Z,Oki02,13,28.8867,127.90691,26.52257
2025-08-01T22:00:00Z,Oki03,42,29.251958333333334,127.88984,26.51454
2025-08-01T22:00:00Z,Oki04,50,29.461625,127.870091,26.514138
2025-08-01T23:00:00Z,Oki02,13,29.303351666666668,127.90691,26.52257
2025-08-01T23:00:00Z,Oki03,42,29.233905,127.88984,26.51454
2025-08-01T23:00:00Z,Oki04,50,28.826063333333334,127.870091,26.514138
2025-08-02T00:00:00Z,Oki02,13,29.18342,127.90691,26.52257
2025-08-02T00:00:00Z,Oki03,42,28.598786666666665,127.88984,26.51454
2025-08-02T00:00:00Z,Oki04,50,28.607213333333334,127.870091,26.514138
2025-08-02T01:00:00Z,Oki02,13,28.9652,127.90691,26.52257
2025-08-02T01:00:00Z,Oki03,42,28.253135,127.88984,26.51454
2025-08-02T01:00:00Z,Oki04,50,28.603238333333334,127.870091,26.514138
2025-08-02T02:00:00Z,Oki02,13,28.594901666666665,127.90691,26.52257
2025-08-02T02:00:00Z,Oki03,42,28.177541666666666,127.88984,26.51454
2025-08-02T02:00:00Z,Oki04,50,28.884813333333334,127.870091,26.514138
2025-08-02T03:00:00Z,Oki02,13,28.789365,127.90691,26.52257
2025-08-02T03:00:00Z,Oki03,42,28.192938333333334,127.88984,26.51454
2025-08-02T03:00:00Z,Oki04,50,28.950855,127.870091,26.514138
2025-08-02T04:00:00Z,Oki02,13,28.549578333333333,127.90691,26.52257
2025-08-02T04:00:00Z,Oki03,42,28.401621666666667,127.88984,26.51454
2025-08-02T04:00:00Z,Oki04,50,28.153078333333333,127.870091,26.514138
2025-08-02T05:00:00Z,Oki02,13,28.786113333333333,127.90691,26.52257
2025-08-02T05:00:00Z,Oki03,42,29.099315,127.88984,26.51454
2025-08-02T05:00:00Z,Oki04,50,28.908021666666667,127.870091,26.514138
2025-08-02T06:00:00Z,Oki02,13,29.05484,127.90691,26.52257
2025-08-02T06:00:00Z,Oki03,42,29.1082,127.88984,26.51454
2025-08-02T06:00:00Z,Oki04,50,29.216046666666667,127.870091,26.514138
2025-08-02T07:00:00Z,Oki02,13,29.031171666666665,127.90691,26.52257
2025-08-02T07:00:00Z,Oki03,42,28.71525,127.88984,26.51454
2025-08-02T07:00:00Z,Oki04,50,29.277768333333334,127.870091,26.514138
2025-08-02T08:00:00Z,Oki02,13,28.58946,127.90691,26.52257
2025-08-02T08:00:00Z,Oki03,42,28.660185,127.88984,26.51454
2025-08-02T08:00:00Z,Oki04,50,29.15823333333333,127.870091,26.514138
2025-08-02T09:00:00Z,Oki02,13,28.491661666666666,127.90691,26.52257
2025-08-02T09:00:00Z,Oki03,42,28.738591666666668,127.88984,26.51454
2025-08-02T09:00:00Z,Oki04,50,29.046498333333332,127.870091,26.514138
2025-08-02T10:00:00Z,Oki02,13,28.78933,127.90691,26.52257
2025-08-02T10:00:00Z,Oki03,42,28.749715,127.88984,26.51454
2025-08-02T10:00:00Z,Oki04,50,28.748585,127.870091,26.514138
2025-08-02T10:00:00Z,Oki07,0,28.28310666666667,127.82722,26.48948
2025-08-02T11:00:00Z,Oki02,13,28.648898333333335,127.90691,26.52257
2025-08-02T11:00:00Z,Oki03,42,28.738901666666667,127.88984,26.51454
2025-08-02T11:00:00Z,Oki04,50,28.669966666666667,127.870091,26.514138
2025-08-02T11:00:00Z,Oki07,0,28.293973333333334,127.82722,26.48948
2025-08-02T12:00:00Z,Oki02,13,28.503308333333333,127.90691,26.52257
2025-08-02T12:00:00Z,Oki03,42,28.75177,127.88984,26.51454
2025-08-02T12:00:00Z,Oki04,50,28.643753333333333,127.870091,26.514138
2025-08-02T12:00:00Z,Oki07,0,28.760161666666665,127.82722,26.48948
2025-08-02T12:00:00Z,Oki09,28,27.567904761904764,127.79807,26.46095
2025-08-02T13:00:00Z,Oki02,13,28.739266666666666,127.90691,26.52257
2025-08-02T13:00:00Z,Oki03,42,28.597403333333332,127.88984,26.51454
2025-08-02T13:00:00Z,Oki04,50,28.81009166666667,127.870091,26.514138
2025-08-02T13:00:00Z,Oki07,0,28.119123333333334,127.82722,26.48948
2025-08-02T13:00:00Z,Oki09,28,27.80029,127.79807,26.46095
2025-08-02T13:00:00Z,Oki11,0,28.066833333333335,127.78686,26.44755
2025-08-02T14:00:00Z,Oki02,13,28.79095,127.90691,26.52257
2025-08-02T14:00:00Z,Oki03,42,28.459886666666666,127.88984,26.51454
2025-08-02T14:00:00Z,Oki04,50,28.799376666666667,127.870091,26.514138
2025-08-02T14:00:00Z,Oki07,0,27.729728333333334,127.82722,26.48948
2025-08-02T14:00:00Z,Oki09,28,27.884563333333332,127.79807,26.46095
2025-08-02T14:00:00Z,Oki11,0,28.124566666666666,127.78686,26.44755
2025-08-02T15:00:00Z,Oki02,13,29.003116666666667,127.90691,26.52257
2025-08-02T15:00:00Z,Oki03,42,28.620065,127.88984,26.51454
2025-08-02T15:00:00Z,Oki04,50,28.837838333333334,127.870091,26.514138
2025-08-02T15:00:00Z,Oki07,0,27.978901666666665,127.82722,26.48948
2025-08-02T15:00:00Z,Oki09,28,28.065071666666668,127.79807,26.46095
2025-08-02T15:00:00Z,Oki11,0,28.279663333333332,127.78686,26.44755
2025-08-02T16:00:00Z,Oki02,13,28.975925,127.90691,26.52257
